Date/Time,DIVA PERIMETER ZONE:Zone Mean Air Temperature [C](Hourly),InteriorLights:Electricity [kWh](Hourly),InteriorEquipment:Electricity [kWh](Hourly),Heating:EnergyTransfer [kW](Hourly),Cooling:EnergyTransfer [ton-hr](Hourly)  
 11/20  20:00:00,16.08,0.04,0.01,0.0,0.0
 11/20  21:00:00,15.08,0.02,0.01,0.09,0.0
 11/20  22:00:00,15.0,0.02,0.01,0.38,0.0
 11/20  23:00:00,15.0,0.02,0.01,0.52,0.0
 11/20  24:00:00,15.0,0.02,0.01,0.61,0.0
 11/21  01:00:00,15.0,0.0,0.0,0.74,0.0
 11/21  02:00:00,15.0,0.0,0.0,0.84,0.0
 11/21  03:00:00,15.0,0.0,0.0,0.9,0.0
 11/21  04:00:00,15.0,0.0,0.0,0.96,0.0
 11/21  05:00:00,15.0,0.0,0.0,1.01,0.0
 11/21  06:00:00,15.0,0.0,0.0,1.06,0.0
 11/21  07:00:00,15.0,0.04,0.01,1.05,0.0
 11/21  08:00:00,15.0,0.08,0.03,1.01,0.0
 11/21  09:00:00,21.89,0.38,0.13,3.27,0.0
 11/21  10:00:00,22.0,0.38,0.13,2.28,0.0
 11/21  11:00:00,22.0,0.38,0.13,1.74,0.0
 11/21  12:00:00,22.0,0.38,0.13,1.41,0.0
 11/21  13:00:00,22.0,0.2,0.07,1.36,0.0
 11/21  14:00:00,22.0,0.38,0.13,1.12,0.0
 11/21  15:00:00,22.0,0.38,0.13,1.07,0.0
 11/21  16:00:00,22.0,0.38,0.13,1.09,0.0
 11/21  17:00:00,22.0,0.38,0.13,1.14,0.0
 11/21  18:00:00,22.0,0.12,0.04,1.44,0.0
 11/21  19:00:00,16.86,0.04,0.01,0.0,0.0
 11/21  20:00:00,15.07,0.04,0.01,0.17,0.0
 11/21  21:00:00,15.0,0.02,0.01,0.6,0.0
 11/21  22:00:00,15.0,0.02,0.01,0.82,0.0
 11/21  23:00:00,15.0,0.02,0.01,0.98,0.0
 11/21  24:00:00,15.0,0.02,0.01,1.13,0.0
 11/22  01:00:00,15.0,0.0,0.0,1.26,0.0
 11/22  02:00:00,15.0,0.0,0.0,1.35,0.0
 11/22  03:00:00,15.0,0.0,0.0,1.42,0.0
 11/22  04:00:00,15.0,0.0,0.0,1.47,0.0
 11/22  05:00:00,15.0,0.0,0.0,1.52,0.0
 11/22  06:00:00,15.0,0.0,0.0,1.55,0.0
 11/22  07:00:00,15.0,0.04,0.01,1.53,0.0
 11/22  08:00:00,15.0,0.08,0.03,1.47,0.0
 11/22  09:00:00,21.87,0.38,0.13,3.81,0.0
 11/22  10:00:00,22.0,0.38,0.13,2.71,0.0
 11/22  11:00:00,22.0,0.38,0.13,2.16,0.0
 11/22  12:00:00,22.0,0.38,0.13,1.84,0.0
 11/22  13:00:00,22.0,0.2,0.07,1.78,0.0
 11/22  14:00:00,22.0,0.38,0.13,1.52,0.0
 11/22  15:00:00,22.0,0.38,0.13,1.39,0.0
 11/22  16:00:00,22.0,0.38,0.13,1.32,0.0
 11/22  17:00:00,22.0,0.38,0.13,1.34,0.0
 11/22  18:00:00,22.0,0.12,0.04,1.63,0.0
 11/22  19:00:00,16.35,0.04,0.01,0.0,0.0
 11/22  20:00:00,15.0,0.04,0.01,0.39,0.0
 11/22  21:00:00,15.0,0.02,0.01,0.76,0.0
 11/22  22:00:00,15.0,0.02,0.01,0.97,0.0
 11/22  23:00:00,15.0,0.02,0.01,1.14,0.0
 11/22  24:00:00,15.0,0.02,0.01,1.28,0.0
 11/23  01:00:00,15.0,0.0,0.0,1.41,0.0
 11/23  02:00:00,15.0,0.0,0.0,1.49,0.0
 11/23  03:00:00,15.0,0.0,0.0,1.54,0.0
 11/23  04:00:00,15.0,0.0,0.0,1.57,0.0
 11/23  05:00:00,15.0,0.0,0.0,1.59,0.0
 11/23  06:00:00,15.0,0.0,0.0,1.6,0.0
 11/23  07:00:00,15.0,0.04,0.01,1.56,0.0
 11/23  08:00:00,15.0,0.08,0.03,1.49,0.0
 11/23  09:00:00,21.87,0.38,0.13,3.84,0.0
 11/23  10:00:00,22.0,0.38,0.13,2.73,0.0
 11/23  11:00:00,22.0,0.38,0.13,2.11,0.0
 11/23  12:00:00,22.0,0.38,0.13,1.7,0.0
 11/23  13:00:00,22.0,0.2,0.07,1.58,0.0
 11/23  14:00:00,22.0,0.38,0.13,1.26,0.0
 11/23  15:00:00,22.0,0.38,0.13,1.12,0.0
 11/23  16:00:00,22.0,0.38,0.13,1.03,0.0
 11/23  17:00:00,22.0,0.38,0.13,1.02,0.0
 11/23  18:00:00,22.0,0.12,0.04,1.3,0.0
 11/23  19:00:00,17.25,0.04,0.01,0.0,0.0
 11/23  20:00:00,15.32,0.04,0.01,0.03,0.0
 11/23  21:00:00,15.0,0.02,0.01,0.38,0.0
 11/23  22:00:00,15.0,0.02,0.01,0.59,0.0
 11/23  23:00:00,15.0,0.02,0.01,0.74,0.0
 11/23  24:00:00,15.0,0.02,0.01,0.88,0.0
 11/24  01:00:00,15.0,0.0,0.0,1.02,0.0
 11/24  02:00:00,15.0,0.0,0.0,1.12,0.0
 11/24  03:00:00,15.0,0.0,0.0,1.19,0.0
 11/24  04:00:00,15.0,0.0,0.0,1.25,0.0
 11/24  05:00:00,15.0,0.0,0.0,1.29,0.0
 11/24  06:00:00,15.0,0.0,0.0,1.33,0.0
 11/24  07:00:00,15.0,0.04,0.01,1.3,0.0
 11/24  08:00:00,15.0,0.08,0.03,1.24,0.0
 11/24  09:00:00,21.88,0.38,0.13,3.55,0.0
 11/24  10:00:00,22.0,0.38,0.13,2.48,0.0
 11/24  11:00:00,22.0,0.38,0.13,1.92,0.0
 11/24  12:00:00,22.0,0.38,0.13,1.57,0.0
 11/24  13:00:00,22.0,0.2,0.07,1.49,0.0
 11/24  14:00:00,22.0,0.38,0.13,1.17,0.0
 11/24  15:00:00,22.0,0.38,0.13,1.01,0.0
 11/24  16:00:00,22.0,0.38,0.13,0.92,0.0
 11/24  17:00:00,22.0,0.38,0.13,0.92,0.0
 11/24  18:00:00,22.0,0.12,0.04,1.21,0.0
 11/24  19:00:00,17.45,0.04,0.01,0.0,0.0
 11/24  20:00:00,15.49,0.04,0.01,0.01,0.0
 11/24  21:00:00,15.0,0.02,0.01,0.33,0.0
 11/24  22:00:00,15.0,0.02,0.01,0.57,0.0
 11/24  23:00:00,15.0,0.02,0.01,0.74,0.0
 11/24  24:00:00,15.0,0.02,0.01,0.91,0.0
 11/25  01:00:00,15.0,0.0,0.0,1.09,0.0
 11/25  02:00:00,15.0,0.0,0.0,1.22,0.0
 11/25  03:00:00,15.0,0.0,0.0,1.33,0.0
 11/25  04:00:00,15.0,0.0,0.0,1.42,0.0
 11/25  05:00:00,15.0,0.0,0.0,1.49,0.0
 11/25  06:00:00,15.0,0.0,0.0,1.56,0.0
 11/25  07:00:00,15.0,0.04,0.01,1.57,0.0
 11/25  08:00:00,15.0,0.04,0.01,1.55,0.0
 11/25  09:00:00,21.86,0.12,0.04,4.1,0.0
 11/25  10:00:00,22.0,0.12,0.04,3.01,0.0
 11/25  11:00:00,22.0,0.12,0.04,2.42,0.0
 11/25  12:00:00,22.0,0.12,0.04,2.03,0.0
 11/25  13:00:00,22.0,0.04,0.01,1.83,0.0
 11/25  14:00:00,22.0,0.04,0.01,1.65,0.0
 11/25  15:00:00,22.0,0.04,0.01,1.53,0.0
 11/25  16:00:00,22.0,0.04,0.01,1.45,0.0
 11/25  17:00:00,22.0,0.04,0.01,1.48,0.0
 11/25  18:00:00,22.0,0.0,0.0,1.62,0.0
 11/25  19:00:00,16.58,0.0,0.0,0.0,0.0
 11/25  20:00:00,15.0,0.0,0.0,0.28,0.0
 11/25  21:00:00,15.0,0.0,0.0,0.65,0.0
 11/25  22:00:00,15.0,0.0,0.0,0.86,0.0
 11/25  23:00:00,15.0,0.0,0.0,1.03,0.0
 11/25  24:00:00,15.0,0.0,0.0,1.15,0.0
 11/26  01:00:00,15.0,0.0,0.0,1.22,0.0
 11/26  02:00:00,15.0,0.0,0.0,1.28,0.0
 11/26  03:00:00,15.0,0.0,0.0,1.31,0.0
 11/26  04:00:00,15.0,0.0,0.0,1.32,0.0
 11/26  05:00:00,15.0,0.0,0.0,1.33,0.0
 11/26  06:00:00,15.0,0.0,0.0,1.33,0.0
 11/26  07:00:00,15.0,0.0,0.0,1.32,0.0
 11/26  08:00:00,15.0,0.0,0.0,1.31,0.0
 11/26  09:00:00,21.87,0.0,0.0,3.93,0.0
 11/26  10:00:00,22.0,0.0,0.0,2.95,0.0
 11/26  11:00:00,22.0,0.0,0.0,2.45,0.0
 11/26  12:00:00,22.0,0.0,0.0,2.15,0.0
 11/26  13:00:00,22.0,0.0,0.0,1.95,0.0
 11/26  14:00:00,22.0,0.0,0.0,1.81,0.0
 11/26  15:00:00,22.0,0.0,0.0,1.73,0.0
 11/26  16:00:00,22.0,0.0,0.0,1.69,0.0
 11/26  17:00:00,22.0,0.0,0.0,1.69,0.0
 11/26  18:00:00,22.0,0.0,0.0,1.71,0.0
 11/26  19:00:00,16.61,0.0,0.0,0.0,0.0
 11/26  20:00:00,15.01,0.0,0.0,0.19,0.0
 11/26  21:00:00,15.0,0.0,0.0,0.52,0.0
 11/26  22:00:00,15.0,0.0,0.0,0.68,0.0
 11/26  23:00:00,15.0,0.0,0.0,0.81,0.0
 11/26  24:00:00,15.0,0.0,0.0,0.93,0.0
 11/27  01:00:00,15.0,0.0,0.0,1.02,0.0
 11/27  02:00:00,15.0,0.0,0.0,1.1,0.0
 11/27  03:00:00,15.0,0.0,0.0,1.15,0.0
 11/27  04:00:00,15.0,0.0,0.0,1.19,0.0
 11/27  05:00:00,15.0,0.0,0.0,1.24,0.0
 11/27  06:00:00,15.0,0.0,0.0,1.27,0.0
 11/27  07:00:00,15.0,0.04,0.01,1.26,0.0
 11/27  08:00:00,15.0,0.08,0.03,1.22,0.0
 11/27  09:00:00,21.88,0.38,0.13,3.55,0.0
 11/27  10:00:00,22.0,0.38,0.13,2.55,0.0
 11/27  11:00:00,22.0,0.38,0.13,2.03,0.0
 11/27  12:00:00,22.0,0.38,0.13,1.73,0.0
 11/27  13:00:00,22.0,0.2,0.07,1.69,0.0
 11/27  14:00:00,22.0,0.38,0.13,1.43,0.0
 11/27  15:00:00,22.0,0.38,0.13,1.28,0.0
 11/27  16:00:00,22.0,0.38,0.13,1.18,0.0
 11/27  17:00:00,22.0,0.38,0.13,1.16,0.0
 11/27  18:00:00,22.0,0.12,0.04,1.43,0.0
 11/27  19:00:00,16.99,0.04,0.01,0.0,0.0
 11/27  20:00:00,15.15,0.04,0.01,0.09,0.0
 11/27  21:00:00,15.0,0.02,0.01,0.45,0.0
 11/27  22:00:00,15.0,0.02,0.01,0.64,0.0
 11/27  23:00:00,15.0,0.02,0.01,0.77,0.0
 11/27  24:00:00,15.0,0.02,0.01,0.9,0.0
 11/28  01:00:00,15.0,0.0,0.0,1.02,0.0
 11/28  02:00:00,15.0,0.0,0.0,1.1,0.0
 11/28  03:00:00,15.0,0.0,0.0,1.17,0.0
 11/28  04:00:00,15.0,0.0,0.0,1.22,0.0
 11/28  05:00:00,15.0,0.0,0.0,1.26,0.0
 11/28  06:00:00,15.0,0.0,0.0,1.29,0.0
 11/28  07:00:00,15.0,0.04,0.01,1.27,0.0
 11/28  08:00:00,15.0,0.08,0.03,1.2,0.0
 11/28  09:00:00,21.88,0.38,0.13,3.47,0.0
 11/28  10:00:00,22.0,0.38,0.13,2.39,0.0
 11/28  11:00:00,22.0,0.38,0.13,1.8,0.0
 11/28  12:00:00,22.0,0.38,0.13,1.42,0.0
 11/28  13:00:00,22.0,0.2,0.07,1.33,0.0
 11/28  14:00:00,22.0,0.38,0.13,0.98,0.0
 11/28  15:00:00,22.0,0.38,0.13,0.8,0.0
 11/28  16:00:00,22.0,0.38,0.13,0.69,0.0
 11/28  17:00:00,22.0,0.38,0.13,0.66,0.0
 11/28  18:00:00,22.0,0.12,0.04,0.96,0.0
 11/28  19:00:00,18.25,0.04,0.01,0.0,0.0
 11/28  20:00:00,16.63,0.04,0.01,0.0,0.0
 11/28  21:00:00,15.44,0.02,0.01,0.0,0.0
 11/28  22:00:00,15.0,0.02,0.01,0.19,0.0
 11/28  23:00:00,15.0,0.02,0.01,0.4,0.0
 11/28  24:00:00,15.0,0.02,0.01,0.52,0.0
 11/29  01:00:00,15.0,0.0,0.0,0.67,0.0
 11/29  02:00:00,15.0,0.0,0.0,0.79,0.0
 11/29  03:00:00,15.0,0.0,0.0,0.89,0.0
 11/29  04:00:00,15.0,0.0,0.0,0.97,0.0
 11/29  05:00:00,15.0,0.0,0.0,1.01,0.0
 11/29  06:00:00,15.0,0.0,0.0,1.03,0.0
 11/29  07:00:00,15.0,0.04,0.01,0.97,0.0
 11/29  08:00:00,15.0,0.08,0.03,0.89,0.0
 11/29  09:00:00,21.89,0.38,0.13,3.09,0.0
 11/29  10:00:00,22.0,0.38,0.13,2.06,0.0
 11/29  11:00:00,22.0,0.38,0.13,1.53,0.0
 11/29  12:00:00,22.0,0.38,0.13,1.21,0.0
 11/29  13:00:00,22.0,0.2,0.07,1.2,0.0
 11/29  14:00:00,22.0,0.38,0.13,0.93,0.0
 11/29  15:00:00,22.0,0.38,0.13,0.85,0.0
 11/29  16:00:00,22.0,0.38,0.13,0.84,0.0
 11/29  17:00:00,22.0,0.38,0.13,0.84,0.0
 11/29  18:00:00,22.0,0.12,0.04,1.1,0.0
 11/29  19:00:00,17.83,0.04,0.01,0.0,0.0
 11/29  20:00:00,16.1,0.04,0.01,0.0,0.0
 11/29  21:00:00,15.11,0.02,0.01,0.06,0.0
 11/29  22:00:00,15.0,0.02,0.01,0.3,0.0
 11/29  23:00:00,15.0,0.02,0.01,0.44,0.0
 11/29  24:00:00,15.0,0.02,0.01,0.52,0.0
 11/30  01:00:00,15.0,0.0,0.0,0.64,0.0
 11/30  02:00:00,15.0,0.0,0.0,0.72,0.0
 11/30  03:00:00,15.0,0.0,0.0,0.76,0.0
 11/30  04:00:00,15.0,0.0,0.0,0.8,0.0
 11/30  05:00:00,15.0,0.0,0.0,0.83,0.0
 11/30  06:00:00,15.0,0.0,0.0,0.83,0.0
 11/30  07:00:00,15.0,0.04,0.01,0.77,0.0
 11/30  08:00:00,15.0,0.08,0.03,0.7,0.0
 11/30  09:00:00,21.9,0.38,0.13,2.83,0.0
 11/30  10:00:00,22.0,0.38,0.13,1.85,0.0
 11/30  11:00:00,22.0,0.38,0.13,1.34,0.0
 11/30  12:00:00,22.0,0.38,0.13,1.03,0.0
 11/30  13:00:00,22.0,0.2,0.07,1.03,0.0
 11/30  14:00:00,22.0,0.38,0.13,0.72,0.0
 11/30  15:00:00,22.0,0.38,0.13,0.6,0.0
 11/30  16:00:00,22.0,0.38,0.13,0.54,0.0
 11/30  17:00:00,22.0,0.38,0.13,0.52,0.0
 11/30  18:00:00,22.0,0.12,0.04,0.83,0.0
 11/30  19:00:00,18.6,0.04,0.01,0.0,0.0
 11/30  20:00:00,17.16,0.04,0.01,0.0,0.0
 11/30  21:00:00,16.14,0.02,0.01,0.0,0.0
 11/30  22:00:00,15.26,0.02,0.01,0.01,0.0
 11/30  23:00:00,15.0,0.02,0.01,0.18,0.0
 11/30  24:00:00,15.0,0.02,0.01,0.35,0.0
 12/01  01:00:00,15.0,0.0,0.0,0.5,0.0
 12/01  02:00:00,15.0,0.0,0.0,0.63,0.0
 12/01  03:00:00,15.0,0.0,0.0,0.74,0.0
 12/01  04:00:00,15.0,0.0,0.0,0.83,0.0
 12/01  05:00:00,15.0,0.0,0.0,0.9,0.0
 12/01  06:00:00,15.0,0.0,0.0,0.95,0.0
 12/01  07:00:00,15.0,0.04,0.01,0.93,0.0
 12/01  08:00:00,15.0,0.08,0.03,0.89,0.0
 12/01  09:00:00,21.89,0.38,0.13,3.12,0.0
 12/01  10:00:00,22.0,0.38,0.13,2.16,0.0
 12/01  11:00:00,22.0,0.38,0.13,1.65,0.0
 12/01  12:00:00,22.0,0.38,0.13,1.34,0.0
 12/01  13:00:00,22.0,0.2,0.07,1.31,0.0
 12/01  14:00:00,22.0,0.38,0.13,1.02,0.0
 12/01  15:00:00,22.0,0.38,0.13,0.9,0.0
 12/01  16:00:00,22.0,0.38,0.13,0.85,0.0
 12/01  17:00:00,22.0,0.38,0.13,0.83,0.0
 12/01  18:00:00,22.0,0.12,0.04,1.1,0.0
 12/01  19:00:00,17.87,0.04,0.01,0.0,0.0
 12/01  20:00:00,16.15,0.04,0.01,0.0,0.0
 12/01  21:00:00,15.08,0.02,0.01,0.08,0.0
 12/01  22:00:00,15.0,0.02,0.01,0.36,0.0
 12/01  23:00:00,15.0,0.02,0.01,0.5,0.0
 12/01  24:00:00,15.0,0.02,0.01,0.6,0.0
 12/02  01:00:00,15.0,0.0,0.0,0.71,0.0
 12/02  02:00:00,15.0,0.0,0.0,0.74,0.0
 12/02  03:00:00,15.0,0.0,0.0,0.77,0.0
 12/02  04:00:00,15.0,0.0,0.0,0.81,0.0
 12/02  05:00:00,15.0,0.0,0.0,0.84,0.0
 12/02  06:00:00,15.0,0.0,0.0,0.84,0.0
 12/02  07:00:00,15.0,0.04,0.01,0.8,0.0
 12/02  08:00:00,15.0,0.04,0.01,0.83,0.0
 12/02  09:00:00,21.88,0.12,0.04,3.29,0.0
 12/02  10:00:00,22.0,0.12,0.04,2.38,0.0
 12/02  11:00:00,22.0,0.12,0.04,1.89,0.0
 12/02  12:00:00,22.0,0.12,0.04,1.56,0.0
 12/02  13:00:00,22.0,0.04,0.01,1.46,0.0
 12/02  14:00:00,22.0,0.04,0.01,1.36,0.0
 12/02  15:00:00,22.0,0.04,0.01,1.29,0.0
 12/02  16:00:00,22.0,0.04,0.01,1.28,0.0
 12/02  17:00:00,22.0,0.04,0.01,1.28,0.0
 12/02  18:00:00,22.0,0.0,0.0,1.34,0.0
 12/02  19:00:00,17.6,0.0,0.0,0.0,0.0
 12/02  20:00:00,15.86,0.0,0.0,0.0,0.0
 12/02  21:00:00,15.03,0.0,0.0,0.09,0.0
 12/02  22:00:00,15.0,0.0,0.0,0.32,0.0
 12/02  23:00:00,15.0,0.0,0.0,0.45,0.0
 12/02  24:00:00,15.0,0.0,0.0,0.54,0.0
 12/03  01:00:00,15.0,0.0,0.0,0.63,0.0
 12/03  02:00:00,15.0,0.0,0.0,0.71,0.0
 12/03  03:00:00,15.0,0.0,0.0,0.77,0.0
 12/03  04:00:00,15.0,0.0,0.0,0.82,0.0
 12/03  05:00:00,15.0,0.0,0.0,0.85,0.0
 12/03  06:00:00,15.0,0.0,0.0,0.87,0.0
 12/03  07:00:00,15.0,0.0,0.0,0.88,0.0
 12/03  08:00:00,15.0,0.0,0.0,0.88,0.0
 12/03  09:00:00,21.88,0.0,0.0,3.43,0.0
 12/03  10:00:00,22.0,0.0,0.0,2.5,0.0
 12/03  11:00:00,22.0,0.0,0.0,1.99,0.0
 12/03  12:00:00,22.0,0.0,0.0,1.66,0.0
 12/03  13:00:00,22.0,0.0,0.0,1.43,0.0
 12/03  14:00:00,22.0,0.0,0.0,1.27,0.0
 12/03  15:00:00,22.0,0.0,0.0,1.18,0.0
 12/03  16:00:00,22.0,0.0,0.0,1.15,0.0
 12/03  17:00:00,22.0,0.0,0.0,1.17,0.0
 12/03  18:00:00,22.0,0.0,0.0,1.22,0.0
 12/03  19:00:00,17.84,0.0,0.0,0.0,0.0
 12/03  20:00:00,16.11,0.0,0.0,0.0,0.0
 12/03  21:00:00,15.09,0.0,0.0,0.07,0.0
 12/03  22:00:00,15.0,0.0,0.0,0.36,0.0
 12/03  23:00:00,15.0,0.0,0.0,0.52,0.0
 12/03  24:00:00,15.0,0.0,0.0,0.63,0.0
 12/04  01:00:00,15.0,0.0,0.0,0.73,0.0
 12/04  02:00:00,15.0,0.0,0.0,0.82,0.0
 12/04  03:00:00,15.0,0.0,0.0,0.9,0.0
 12/04  04:00:00,15.0,0.0,0.0,0.95,0.0
 12/04  05:00:00,15.0,0.0,0.0,1.0,0.0
 12/04  06:00:00,15.0,0.0,0.0,1.05,0.0
 12/04  07:00:00,15.0,0.04,0.01,1.03,0.0
 12/04  08:00:00,15.0,0.08,0.03,0.96,0.0
 12/04  09:00:00,21.89,0.38,0.13,3.15,0.0
 12/04  10:00:00,22.0,0.38,0.13,2.09,0.0
 12/04  11:00:00,22.0,0.38,0.13,1.53,0.0
 12/04  12:00:00,22.0,0.38,0.13,1.19,0.0
 12/04  13:00:00,22.0,0.2,0.07,1.15,0.0
 12/04  14:00:00,22.0,0.38,0.13,0.83,0.0
 12/04  15:00:00,22.0,0.38,0.13,0.7,0.0
 12/04  16:00:00,22.0,0.38,0.13,0.64,0.0
 12/04  17:00:00,22.0,0.38,0.13,0.62,0.0
 12/04  18:00:00,22.0,0.12,0.04,0.91,0.0
 12/04  19:00:00,18.39,0.04,0.01,0.0,0.0
 12/04  20:00:00,16.84,0.04,0.01,0.0,0.0
 12/04  21:00:00,15.78,0.02,0.01,0.0,0.0
 12/04  22:00:00,15.04,0.02,0.01,0.07,0.0
 12/04  23:00:00,15.0,0.02,0.01,0.27,0.0
 12/04  24:00:00,15.0,0.02,0.01,0.39,0.0
 12/05  01:00:00,15.0,0.0,0.0,0.51,0.0
 12/05  02:00:00,15.0,0.0,0.0,0.6,0.0
 12/05  03:00:00,15.0,0.0,0.0,0.68,0.0
 12/05  04:00:00,15.0,0.0,0.0,0.74,0.0
 12/05  05:00:00,15.0,0.0,0.0,0.79,0.0
 12/05  06:00:00,15.0,0.0,0.0,0.82,0.0
 12/05  07:00:00,15.0,0.04,0.01,0.79,0.0
 12/05  08:00:00,15.0,0.08,0.03,0.72,0.0
 12/05  09:00:00,21.9,0.38,0.13,2.88,0.0
 12/05  10:00:00,22.0,0.38,0.13,1.95,0.0
 12/05  11:00:00,22.0,0.38,0.13,1.46,0.0
 12/05  12:00:00,22.0,0.38,0.13,1.17,0.0
 12/05  13:00:00,22.0,0.2,0.07,1.18,0.0
 12/05  14:00:00,22.0,0.38,0.13,0.91,0.0
 12/05  15:00:00,22.0,0.38,0.13,0.81,0.0
 12/05  16:00:00,22.0,0.38,0.13,0.77,0.0
 12/05  17:00:00,22.0,0.38,0.13,0.75,0.0
 12/05  18:00:00,22.0,0.12,0.04,1.02,0.0
 12/05  19:00:00,18.07,0.04,0.01,0.0,0.0
 12/05  20:00:00,16.41,0.04,0.01,0.0,0.0
 12/05  21:00:00,15.28,0.02,0.01,0.02,0.0
 12/05  22:00:00,15.0,0.02,0.01,0.24,0.0
 12/05  23:00:00,15.0,0.02,0.01,0.4,0.0
 12/05  24:00:00,15.0,0.02,0.01,0.51,0.0
 12/06  01:00:00,15.0,0.0,0.0,0.64,0.0
 12/06  02:00:00,15.0,0.0,0.0,0.73,0.0
 12/06  03:00:00,15.0,0.0,0.0,0.8,0.0
 12/06  04:00:00,15.0,0.0,0.0,0.86,0.0
 12/06  05:00:00,15.0,0.0,0.0,0.9,0.0
 12/06  06:00:00,15.0,0.0,0.0,0.93,0.0
 12/06  07:00:00,15.0,0.04,0.01,0.89,0.0
 12/06  08:00:00,15.0,0.08,0.03,0.84,0.0
 12/06  09:00:00,21.89,0.38,0.13,3.05,0.0
 12/06  10:00:00,22.0,0.38,0.13,2.08,0.0
 12/06  11:00:00,22.0,0.38,0.13,1.57,0.0
 12/06  12:00:00,22.0,0.38,0.13,1.26,0.0
 12/06  13:00:00,22.0,0.2,0.07,1.24,0.0
 12/06  14:00:00,22.0,0.38,0.13,0.96,0.0
 12/06  15:00:00,22.0,0.38,0.13,0.85,0.0
 12/06  16:00:00,22.0,0.38,0.13,0.8,0.0
 12/06  17:00:00,22.0,0.38,0.13,0.79,0.0
 12/06  18:00:00,22.0,0.12,0.04,1.07,0.0
 12/06  19:00:00,17.95,0.04,0.01,0.0,0.0
 12/06  20:00:00,16.25,0.04,0.01,0.0,0.0
 12/06  21:00:00,15.15,0.02,0.01,0.05,0.0
 12/06  22:00:00,15.0,0.02,0.01,0.31,0.0
 12/06  23:00:00,15.0,0.02,0.01,0.46,0.0
 12/06  24:00:00,15.0,0.02,0.01,0.57,0.0
 12/07  01:00:00,15.0,0.0,0.0,0.69,0.0
 12/07  02:00:00,15.0,0.0,0.0,0.77,0.0
 12/07  03:00:00,15.0,0.0,0.0,0.83,0.0
 12/07  04:00:00,15.0,0.0,0.0,0.88,0.0
 12/07  05:00:00,15.0,0.0,0.0,0.91,0.0
 12/07  06:00:00,15.0,0.0,0.0,0.93,0.0
 12/07  07:00:00,15.0,0.04,0.01,0.88,0.0
 12/07  08:00:00,15.0,0.08,0.03,0.82,0.0
 12/07  09:00:00,21.89,0.38,0.13,3.03,0.0
 12/07  10:00:00,22.0,0.38,0.13,2.06,0.0
 12/07  11:00:00,22.0,0.38,0.13,1.55,0.0
 12/07  12:00:00,22.0,0.38,0.13,1.24,0.0
 12/07  13:00:00,22.0,0.2,0.07,1.23,0.0
 12/07  14:00:00,22.0,0.38,0.13,0.94,0.0
 12/07  15:00:00,22.0,0.38,0.13,0.83,0.0
 12/07  16:00:00,22.0,0.38,0.13,0.77,0.0
 12/07  17:00:00,22.0,0.38,0.13,0.76,0.0
 12/07  18:00:00,22.0,0.12,0.04,1.03,0.0
 12/07  19:00:00,18.07,0.04,0.01,0.0,0.0
 12/07  20:00:00,16.39,0.04,0.01,0.0,0.0
 12/07  21:00:00,15.21,0.02,0.01,0.02,0.0
 12/07  22:00:00,15.0,0.02,0.01,0.26,0.0
 12/07  23:00:00,15.0,0.02,0.01,0.42,0.0
 12/07  24:00:00,15.0,0.02,0.01,0.53,0.0
 12/08  01:00:00,15.0,0.0,0.0,0.65,0.0
 12/08  02:00:00,15.0,0.0,0.0,0.75,0.0
 12/08  03:00:00,15.0,0.0,0.0,0.82,0.0
 12/08  04:00:00,15.0,0.0,0.0,0.88,0.0
 12/08  05:00:00,15.0,0.0,0.0,0.93,0.0
 12/08  06:00:00,15.0,0.0,0.0,0.96,0.0
 12/08  07:00:00,15.0,0.04,0.01,0.92,0.0
 12/08  08:00:00,15.0,0.08,0.03,0.88,0.0
 12/08  09:00:00,21.89,0.38,0.13,3.11,0.0
 12/08  10:00:00,22.0,0.38,0.13,2.14,0.0
 12/08  11:00:00,22.0,0.38,0.13,1.64,0.0
 12/08  12:00:00,22.0,0.38,0.13,1.35,0.0
 12/08  13:00:00,22.0,0.2,0.07,1.34,0.0
 12/08  14:00:00,22.0,0.38,0.13,1.08,0.0
 12/08  15:00:00,22.0,0.38,0.13,0.98,0.0
 12/08  16:00:00,22.0,0.38,0.13,0.94,0.0
 12/08  17:00:00,22.0,0.38,0.13,0.93,0.0
 12/08  18:00:00,22.0,0.12,0.04,1.21,0.0
 12/08  19:00:00,17.57,0.04,0.01,0.0,0.0
 12/08  20:00:00,15.73,0.04,0.01,0.0,0.0
 12/08  21:00:00,15.0,0.02,0.01,0.2,0.0
 12/08  22:00:00,15.0,0.02,0.01,0.45,0.0
 12/08  23:00:00,15.0,0.02,0.01,0.59,0.0
 12/08  24:00:00,15.0,0.02,0.01,0.7,0.0
 12/09  01:00:00,15.0,0.0,0.0,0.84,0.0
 12/09  02:00:00,15.0,0.0,0.0,0.93,0.0
 12/09  03:00:00,15.0,0.0,0.0,1.01,0.0
 12/09  04:00:00,15.0,0.0,0.0,1.07,0.0
 12/09  05:00:00,15.0,0.0,0.0,1.11,0.0
 12/09  06:00:00,15.0,0.0,0.0,1.15,0.0
 12/09  07:00:00,15.0,0.04,0.01,1.12,0.0
 12/09  08:00:00,15.0,0.04,0.01,1.12,0.0
 12/09  09:00:00,21.88,0.12,0.04,3.64,0.0
 12/09  10:00:00,22.0,0.12,0.04,2.68,0.0
