Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) ,,,,,
 03/08  04:00:00,2001024.572,0,72482.76,197568,,,,,
 03/08  05:00:00,2238758.284,0,72482.76,197568,,,,,
 03/08  06:00:00,9015102.014,0,144965.52,197568,,,,,
 03/08  07:00:00,6276559.237,0,144965.52,197568,,,,,
 03/08  08:00:00,4807326.633,0,434896.56,197568,,,,,
 03/08  09:00:00,4343497.031,0,1304689.68,444528,,,,,
 03/08  10:00:00,2594152.425,0,1304689.68,444528,,,,,
 03/08  11:00:00,915825.2515,0,1304689.68,444528,,,,,
 03/08  12:00:00,0,0,1304689.68,444528,,,,,
 03/08  13:00:00,0,0,1304689.68,395136,,,,,
 03/08  14:00:00,0,0,1304689.68,444528,,,,,
 03/08  15:00:00,0,98752.99666,1304689.68,444528,,,,,
 03/08  16:00:00,0,618298.8738,1304689.68,444528,,,,,
 03/08  17:00:00,0,264551.3407,1304689.68,444528,,,,,
 03/08  18:00:00,0,0,1014758.64,395136,,,,,
 03/08  19:00:00,0,0,724827.6,296352,,,,,
 03/08  20:00:00,0,0,724827.6,296352,,,,,
 03/08  21:00:00,0,0,434896.56,246960,,,,,
 03/08  22:00:00,0,0,434896.56,246960,,,,,
 03/08  23:00:00,0,0,144965.52,197568,,,,,
 03/08  24:00:00,0,0,72482.76,197568,,,,,
 03/09  01:00:00,87806.24451,0,72482.76,197568,,,,,
 03/09  02:00:00,919089.4754,0,72482.76,197568,,,,,
 03/09  03:00:00,1395925.765,0,72482.76,197568,,,,,
 03/09  04:00:00,1804405.104,0,72482.76,197568,,,,,
 03/09  05:00:00,2125099.029,0,72482.76,197568,,,,,
 03/09  06:00:00,8850782.972,0,144965.52,197568,,,,,
 03/09  07:00:00,6031805.511,0,144965.52,197568,,,,,
 03/09  08:00:00,4488639.227,0,434896.56,197568,,,,,
 03/09  09:00:00,3852053.569,0,1304689.68,444528,,,,,
 03/09  10:00:00,2153667.161,0,1304689.68,444528,,,,,
 03/09  11:00:00,488837.817,0,1304689.68,444528,,,,,
 03/09  12:00:00,0,0,1304689.68,444528,,,,,
 03/09  13:00:00,0,0,1304689.68,395136,,,,,
 03/09  14:00:00,0,270049.9402,1304689.68,444528,,,,,
 03/09  15:00:00,0,1234358.19,1304689.68,444528,,,,,
 03/09  16:00:00,0,1637443.166,1304689.68,444528,,,,,
 03/09  17:00:00,0,1012704.465,1304689.68,444528,,,,,
 03/09  18:00:00,0,83036.80854,1014758.64,395136,,,,,
 03/09  19:00:00,0,0,724827.6,296352,,,,,
 03/09  20:00:00,0,0,724827.6,296352,,,,,
 03/09  21:00:00,0,0,434896.56,246960,,,,,
 03/09  22:00:00,0,0,434896.56,246960,,,,,
 03/09  23:00:00,0,0,144965.52,197568,,,,,
 03/09  24:00:00,0,0,72482.76,197568,,,,,
 03/10  01:00:00,0,0,72482.76,148176,,,,,
 03/10  02:00:00,65597.18267,0,72482.76,148176,,,,,
 03/10  03:00:00,748998.4896,0,72482.76,148176,,,,,
 03/10  04:00:00,1153451.519,0,72482.76,148176,,,,,
 03/10  05:00:00,1493640.045,0,72482.76,148176,,,,,
 03/10  06:00:00,1759899.309,0,72482.76,148176,,,,,
 03/10  07:00:00,8594163.24,0,144965.52,197568,,,,,
 03/10  08:00:00,5438641.666,0,144965.52,197568,,,,,
 03/10  09:00:00,3772715.009,0,724827.6,246960,,,,,
 03/10  10:00:00,2087182.65,0,724827.6,246960,,,,,
 03/10  11:00:00,684970.7968,0,724827.6,246960,,,,,
 03/10  12:00:00,0,0,724827.6,246960,,,,,
 03/10  13:00:00,0,0,724827.6,246960,,,,,
 03/10  14:00:00,0,0,724827.6,246960,,,,,
 03/10  15:00:00,0,641869.4029,217448.28,172872,,,,,
 03/10  16:00:00,0,1164745.974,217448.28,172872,,,,,
 03/10  17:00:00,0,798574.9128,217448.28,172872,,,,,
 03/10  18:00:00,0,53325.84549,72482.76,148176,,,,,
 03/10  19:00:00,0,0,72482.76,148176,,,,,
 03/10  20:00:00,0,0,72482.76,148176,,,,,
 03/10  21:00:00,0,0,72482.76,148176,,,,,
 03/10  22:00:00,0,0,72482.76,148176,,,,,
 03/10  23:00:00,0,0,72482.76,148176,,,,,
 03/10  24:00:00,0,0,72482.76,148176,,,,,
 03/11  01:00:00,0,0,72482.76,148176,,,,,
 03/11  02:00:00,569008.2813,0,72482.76,148176,,,,,
 03/11  03:00:00,1127055.221,0,72482.76,148176,,,,,
 03/11  04:00:00,1503361.86,0,72482.76,148176,,,,,
 03/11  05:00:00,1805019.582,0,72482.76,148176,,,,,
 03/11  06:00:00,1986351.789,0,72482.76,148176,,,,,
 03/11  07:00:00,2099175.214,0,72482.76,148176,,,,,
 03/11  08:00:00,1950313.496,0,72482.76,148176,,,,,
 03/11  09:00:00,1341391.804,0,72482.76,148176,,,,,
 03/11  10:00:00,444286.0874,0,72482.76,148176,,,,,
 03/11  11:00:00,0,0,72482.76,148176,,,,,
 03/11  12:00:00,0,0,72482.76,148176,,,,,
 03/11  13:00:00,0,0,72482.76,148176,,,,,
 03/11  14:00:00,0,0,72482.76,148176,,,,,
 03/11  15:00:00,0,0,72482.76,148176,,,,,
 03/11  16:00:00,0,0,72482.76,148176,,,,,
 03/11  17:00:00,0,0,72482.76,148176,,,,,
 03/11  18:00:00,0,0,72482.76,148176,,,,,
 03/11  19:00:00,0,0,72482.76,148176,,,,,
 03/11  20:00:00,0,0,72482.76,148176,,,,,
 03/11  21:00:00,0,0,72482.76,148176,,,,,
 03/11  22:00:00,0,0,72482.76,148176,,,,,
 03/11  23:00:00,0,0,72482.76,148176,,,,,
 03/11  24:00:00,0,0,72482.76,148176,,,,,
 03/12  01:00:00,0,0,72482.76,197568,,,,,
 03/12  02:00:00,479982.8279,0,72482.76,197568,,,,,
 03/12  03:00:00,958994.9544,0,72482.76,197568,,,,,
 03/12  04:00:00,1239390.584,0,72482.76,197568,,,,,
 03/12  05:00:00,1508504.463,0,72482.76,197568,,,,,
 03/12  06:00:00,8126277.55,0,144965.52,197568,,,,,
 03/12  07:00:00,5539985.757,0,144965.52,197568,,,,,
 03/12  08:00:00,4091562.594,0,434896.56,197568,,,,,
 03/12  09:00:00,3304238.003,0,1304689.68,444528,,,,,
 03/12  10:00:00,1645893.878,0,1304689.68,444528,,,,,
 03/12  11:00:00,218822.3806,0,1304689.68,444528,,,,,
 03/12  12:00:00,0,0,1304689.68,444528,,,,,
 03/12  13:00:00,0,0,1304689.68,395136,,,,,
 03/12  14:00:00,0,0,1304689.68,444528,,,,,
 03/12  15:00:00,0,19698.31153,1304689.68,444528,,,,,
 03/12  16:00:00,0,194601.4678,1304689.68,444528,,,,,
 03/12  17:00:00,0,24092.76334,1304689.68,444528,,,,,
 03/12  18:00:00,0,0,1014758.64,395136,,,,,
 03/12  19:00:00,0,0,724827.6,296352,,,,,
 03/12  20:00:00,0,0,724827.6,296352,,,,,
 03/12  21:00:00,0,0,434896.56,246960,,,,,
 03/12  22:00:00,0,0,434896.56,246960,,,,,
 03/12  23:00:00,0,0,144965.52,197568,,,,,
 03/12  24:00:00,0,0,72482.76,197568,,,,,
 03/13  01:00:00,46348.73702,0,72482.76,197568,,,,,
 03/13  02:00:00,775667.2668,0,72482.76,197568,,,,,
 03/13  03:00:00,1265720.316,0,72482.76,197568,,,,,
 03/13  04:00:00,1644627.4,0,72482.76,197568,,,,,
 03/13  05:00:00,1936947.617,0,72482.76,197568,,,,,
 03/13  06:00:00,8655972.216,0,144965.52,197568,,,,,
 03/13  07:00:00,5971740.07,0,144965.52,197568,,,,,
 03/13  08:00:00,4464437.424,0,434896.56,197568,,,,,
 03/13  09:00:00,3748375.818,0,1304689.68,444528,,,,,
 03/13  10:00:00,1992161.101,0,1304689.68,444528,,,,,
 03/13  11:00:00,311865.6222,0,1304689.68,444528,,,,,
 03/13  12:00:00,0,0,1304689.68,444528,,,,,
 03/13  13:00:00,0,40912.31111,1304689.68,395136,,,,,
 03/13  14:00:00,0,641583.9801,1304689.68,444528,,,,,
 03/13  15:00:00,0,1657377.798,1304689.68,444528,,,,,
 03/13  16:00:00,0,2032961.732,1304689.68,444528,,,,,
 03/13  17:00:00,0,1516979.681,1304689.68,444528,,,,,
 03/13  18:00:00,0,432560.7822,1014758.64,395136,,,,,
 03/13  19:00:00,0,0,724827.6,296352,,,,,
 03/13  20:00:00,0,0,724827.6,296352,,,,,
 03/13  21:00:00,0,0,434896.56,246960,,,,,
 03/13  22:00:00,0,0,434896.56,246960,,,,,
 03/13  23:00:00,0,0,144965.52,197568,,,,,
 03/13  24:00:00,0,0,72482.76,197568,,,,,
 03/14  01:00:00,0,0,72482.76,197568,,,,,
 03/14  02:00:00,0,0,72482.76,197568,,,,,
 03/14  03:00:00,0,0,72482.76,197568,,,,,
 03/14  04:00:00,0,0,72482.76,197568,,,,,
 03/14  05:00:00,0,0,72482.76,197568,,,,,
 03/14  06:00:00,5264683.694,0,144965.52,197568,,,,,
 03/14  07:00:00,3973694.031,0,144965.52,197568,,,,,
 03/14  08:00:00,3235356.189,0,434896.56,197568,,,,,
 03/14  09:00:00,2745855.691,0,1304689.68,444528,,,,,
 03/14  10:00:00,2038041.144,0,1304689.68,444528,,,,,
 03/14  11:00:00,1521397.262,0,1304689.68,444528,,,,,
 03/14  12:00:00,914095.0136,0,1304689.68,444528,,,,,
 03/14  13:00:00,45903.96333,0,1304689.68,395136,,,,,
 03/14  14:00:00,24075.35787,0,1304689.68,444528,,,,,
 03/14  15:00:00,0,0,1304689.68,444528,,,,,
 03/14  16:00:00,0,0,1304689.68,444528,,,,,
 03/14  17:00:00,106608.7383,0,1304689.68,444528,,,,,
 03/14  18:00:00,545111.3501,0,1014758.64,395136,,,,,
 03/14  19:00:00,1176051.203,0,724827.6,296352,,,,,
 03/14  20:00:00,0,0,724827.6,296352,,,,,
 03/14  21:00:00,0,0,434896.56,246960,,,,,
 03/14  22:00:00,0,0,434896.56,246960,,,,,
 03/14  23:00:00,0,0,144965.52,197568,,,,,
 03/14  24:00:00,0,0,72482.76,197568,,,,,
 03/15  01:00:00,0,0,72482.76,197568,,,,,
 03/15  02:00:00,22481.83941,0,72482.76,197568,,,,,
 03/15  03:00:00,389319.6405,0,72482.76,197568,,,,,
 03/15  04:00:00,798331.9615,0,72482.76,197568,,,,,
 03/15  05:00:00,1087740.696,0,72482.76,197568,,,,,
 03/15  06:00:00,7454955.934,0,144965.52,197568,,,,,
 03/15  07:00:00,5242044.011,0,144965.52,197568,,,,,
 03/15  08:00:00,4136583.426,0,434896.56,197568,,,,,
 03/15  09:00:00,3941689.432,0,1304689.68,444528,,,,,
 03/15  10:00:00,3730822.493,0,1304689.68,444528,,,,,
 03/15  11:00:00,3462421.623,0,1304689.68,444528,,,,,
 03/15  12:00:00,2940892.731,0,1304689.68,444528,,,,,
 03/15  13:00:00,2257353.667,0,1304689.68,395136,,,,,
 03/15  14:00:00,2982392.649,0,1304689.68,444528,,,,,
 03/15  15:00:00,2741366.924,0,1304689.68,444528,,,,,
 03/15  16:00:00,3024595.661,0,1304689.68,444528,,,,,
 03/15  17:00:00,3106585.764,0,1304689.68,444528,,,,,
 03/15  18:00:00,2703889.721,0,1014758.64,395136,,,,,
 03/15  19:00:00,2812352.816,0,724827.6,296352,,,,,
 03/15  20:00:00,0,0,724827.6,296352,,,,,
 03/15  21:00:00,0,0,434896.56,246960,,,,,
 03/15  22:00:00,0,0,434896.56,246960,,,,,
 03/15  23:00:00,244835.3278,0,144965.52,197568,,,,,
 03/15  24:00:00,716774.5098,0,72482.76,197568,,,,,
 03/16  01:00:00,1035774.778,0,72482.76,197568,,,,,
 03/16  02:00:00,1282370.268,0,72482.76,197568,,,,,
 03/16  03:00:00,1322305.376,0,72482.76,197568,,,,,
 03/16  04:00:00,1542869.581,0,72482.76,197568,,,,,
 03/16  05:00:00,1611153.194,0,72482.76,197568,,,,,
 03/16  06:00:00,7928303.778,0,144965.52,197568,,,,,
 03/16  07:00:00,5266370.131,0,144965.52,197568,,,,,
 03/16  08:00:00,3929404.103,0,434896.56,197568,,,,,
 03/16  09:00:00,3394401.154,0,1304689.68,444528,,,,,
 03/16  10:00:00,3031928.693,0,1304689.68,444528,,,,,
 03/16  11:00:00,2622123.877,0,1304689.68,444528,,,,,
 03/16  12:00:00,1990301.909,0,1304689.68,444528,,,,,
 03/16  13:00:00,1149182.514,0,1304689.68,395136,,,,,
 03/16  14:00:00,1493253.048,0,1304689.68,444528,,,,,
 03/16  15:00:00,1386559.669,0,1304689.68,444528,,,,,
 03/16  16:00:00,1363106.095,0,1304689.68,444528,,,,,
 03/16  17:00:00,1401447.397,0,1304689.68,444528,,,,,
 03/16  18:00:00,1375329.938,0,1014758.64,395136,,,,,
 03/16  19:00:00,1339641.959,0,724827.6,296352,,,,,
 03/16  20:00:00,0,0,724827.6,296352,,,,,
 03/16  21:00:00,0,0,434896.56,246960,,,,,
 03/16  22:00:00,0,0,434896.56,246960,,,,,
 03/16  23:00:00,0,0,144965.52,197568,,,,,
 03/16  24:00:00,0,0,72482.76,197568,,,,,
 03/17  01:00:00,0,0,72482.76,148176,,,,,
 03/17  02:00:00,66009.98523,0,72482.76,148176,,,,,
 03/17  03:00:00,416370.8739,0,72482.76,148176,,,,,
 03/17  04:00:00,593623.6684,0,72482.76,148176,,,,,
 03/17  05:00:00,742863.2775,0,72482.76,148176,,,,,
 03/17  06:00:00,862216.8491,0,72482.76,148176,,,,,
 03/17  07:00:00,7182604.614,0,144965.52,197568,,,,,
 03/17  08:00:00,4408040.085,0,144965.52,197568,,,,,
 03/17  09:00:00,3206313.453,0,724827.6,246960,,,,,
 03/17  10:00:00,2444083.93,0,724827.6,246960,,,,,
 03/17  11:00:00,2000224.95,0,724827.6,246960,,,,,
 03/17  12:00:00,1718000.245,0,724827.6,246960,,,,,
 03/17  13:00:00,1524114.034,0,724827.6,246960,,,,,
 03/17  14:00:00,1375710.153,0,724827.6,246960,,,,,
 03/17  15:00:00,1169459.883,0,217448.28,172872,,,,,
 03/17  16:00:00,1226659.842,0,217448.28,172872,,,,,
 03/17  17:00:00,1341190.837,0,217448.28,172872,,,,,
 03/17  18:00:00,0,0,72482.76,148176,,,,,
 03/17  19:00:00,0,0,72482.76,148176,,,,,
 03/17  20:00:00,0,0,72482.76,148176,,,,,
 03/17  21:00:00,0,0,72482.76,148176,,,,,
 03/17  22:00:00,0,0,72482.76,148176,,,,,
 03/17  23:00:00,386850.3469,0,72482.76,148176,,,,,
 03/17  24:00:00,913443.6617,0,72482.76,148176,,,,,
 03/18  01:00:00,1266742.463,0,72482.76,148176,,,,,
 03/18  02:00:00,1536881.01,0,72482.76,148176,,,,,
 03/18  03:00:00,1673778.164,0,72482.76,148176,,,,,
 03/18  04:00:00,1741051.674,0,72482.76,148176,,,,,
 03/18  05:00:00,1753747.265,0,72482.76,148176,,,,,
 03/18  06:00:00,1732615.845,0,72482.76,148176,,,,,
 03/18  07:00:00,1697016.087,0,72482.76,148176,,,,,
 03/18  08:00:00,1576724.21,0,72482.76,148176,,,,,
 03/18  09:00:00,1344274.493,0,72482.76,148176,,,,,
 03/18  10:00:00,1033266.437,0,72482.76,148176,,,,,
 03/18  11:00:00,699866.5154,0,72482.76,148176,,,,,
 03/18  12:00:00,397883.6167,0,72482.76,148176,,,,,
 03/18  13:00:00,245903.4671,0,72482.76,148176,,,,,
 03/18  14:00:00,98525.71411,0,72482.76,148176,,,,,
 03/18  15:00:00,0,0,72482.76,148176,,,,,
 03/18  16:00:00,0,0,72482.76,148176,,,,,
 03/18  17:00:00,0,0,72482.76,148176,,,,,
 03/18  18:00:00,0,0,72482.76,148176,,,,,
 03/18  19:00:00,124049.35,0,72482.76,148176,,,,,
 03/18  20:00:00,376317.218,0,72482.76,148176,,,,,
 03/18  21:00:00,506742.9309,0,72482.76,148176,,,,,
 03/18  22:00:00,641260.3276,0,72482.76,148176,,,,,
 03/18  23:00:00,763054.1722,0,72482.76,148176,,,,,
 03/18  24:00:00,882673.3205,0,72482.76,148176,,,,,
 03/19  01:00:00,956589.1265,0,72482.76,197568,,,,,
 03/19  02:00:00,1000559.677,0,72482.76,197568,,,,,
 03/19  03:00:00,1011213.021,0,72482.76,197568,,,,,
 03/19  04:00:00,1005615.349,0,72482.76,197568,,,,,
 03/19  05:00:00,1038079.078,0,72482.76,197568,,,,,
 03/19  06:00:00,7381102.273,0,144965.52,197568,,,,,
 03/19  07:00:00,4712001.49,0,144965.52,197568,,,,,
 03/19  08:00:00,3238327.073,0,434896.56,197568,,,,,
 03/19  09:00:00,2195332.697,0,1304689.68,444528,,,,,
 03/19  10:00:00,796326.0016,0,1304689.68,444528,,,,,
 03/19  11:00:00,0,0,1304689.68,444528,,,,,
 03/19  12:00:00,0,0,1304689.68,444528,,,,,
 03/19  13:00:00,0,0,1304689.68,395136,,,,,
 03/19  14:00:00,0,0,1304689.68,444528,,,,,
 03/19  15:00:00,0,0,1304689.68,444528,,,,,
 03/19  16:00:00,0,0,1304689.68,444528,,,,,
 03/19  17:00:00,0,0,1304689.68,444528,,,,,
 03/19  18:00:00,0,0,1014758.64,395136,,,,,
 03/19  19:00:00,0,0,724827.6,296352,,,,,
 03/19  20:00:00,0,0,724827.6,296352,,,,,
 03/19  21:00:00,0,0,434896.56,246960,,,,,
 03/19  22:00:00,0,0,434896.56,246960,,,,,
 03/19  23:00:00,0,0,144965.52,197568,,,,,
 03/19  24:00:00,0,0,72482.76,197568,,,,,
 03/20  01:00:00,0,0,72482.76,197568,,,,,
 03/20  02:00:00,0,0,72482.76,197568,,,,,
 03/20  03:00:00,13783.00819,0,72482.76,197568,,,,,
 03/20  04:00:00,560884.6859,0,72482.76,197568,,,,,
 03/20  05:00:00,944541.845,0,72482.76,197568,,,,,
 03/20  06:00:00,7205523.39,0,144965.52,197568,,,,,
 03/20  07:00:00,4954691.867,0,144965.52,197568,,,,,
 03/20  08:00:00,3581079.001,0,434896.56,197568,,,,,
 03/20  09:00:00,2919258.051,0,1304689.68,444528,,,,,
 03/20  10:00:00,1800674.966,0,1304689.68,444528,,,,,
 03/20  11:00:00,615482.4488,0,1304689.68,444528,,,,,
 03/20  12:00:00,0,0,1304689.68,444528,,,,,
 03/20  13:00:00,0,0,1304689.68,395136,,,,,
 03/20  14:00:00,0,76650.30952,1304689.68,444528,,,,,
 03/20  15:00:00,0,994738.9841,1304689.68,444528,,,,,
 03/20  16:00:00,0,1516314.925,1304689.68,444528,,,,,
 03/20  17:00:00,0,962028.5688,1304689.68,444528,,,,,
 03/20  18:00:00,0,91763.52348,1014758.64,395136,,,,,
 03/20  19:00:00,0,0,724827.6,296352,,,,,
 03/20  20:00:00,0,0,724827.6,296352,,,,,
 03/20  21:00:00,0,0,434896.56,246960,,,,,
 03/20  22:00:00,0,0,434896.56,246960,,,,,
 03/20  23:00:00,0,0,144965.52,197568,,,,,
 03/20  24:00:00,0,0,72482.76,197568,,,,,
 03/21  01:00:00,0,0,72482.76,197568,,,,,
 03/21  02:00:00,0,0,72482.76,197568,,,,,
 03/21  03:00:00,23605.21456,0,72482.76,197568,,,,,
 03/21  04:00:00,440814.2811,0,72482.76,197568,,,,,
 03/21  05:00:00,735096.0602,0,72482.76,197568,,,,,
 03/21  06:00:00,6909875.209,0,144965.52,197568,,,,,
 03/21  07:00:00,4715329.112,0,144965.52,197568,,,,,
 03/21  08:00:00,3200505.244,0,434896.56,197568,,,,,
 03/21  09:00:00,1983092.688,0,1304689.68,444528,,,,,
 03/21  10:00:00,475824.8373,0,1304689.68,444528,,,,,
 03/21  11:00:00,0,0,1304689.68,444528,,,,,
 03/21  12:00:00,0,0,1304689.68,444528,,,,,
 03/21  13:00:00,0,659521.3395,1304689.68,395136,,,,,
 03/21  14:00:00,0,1420765.064,1304689.68,444528,,,,,
 03/21  15:00:00,0,1844485.446,1304689.68,444528,,,,,
 03/21  16:00:00,0,1724762.383,1304689.68,444528,,,,,
 03/21  17:00:00,0,1168062.338,1304689.68,444528,,,,,
 03/21  18:00:00,0,353537.3465,1014758.64,395136,,,,,
 03/21  19:00:00,0,0,724827.6,296352,,,,,
 03/21  20:00:00,0,0,724827.6,296352,,,,,
 03/21  21:00:00,0,0,434896.56,246960,,,,,
 03/21  22:00:00,0,0,434896.56,246960,,,,,
 03/21  23:00:00,0,0,144965.52,197568,,,,,
 03/21  24:00:00,0,0,72482.76,197568,,,,,
 03/22  01:00:00,0,0,72482.76,197568,,,,,
 03/22  02:00:00,0,0,72482.76,197568,,,,,
 03/22  03:00:00,0,0,72482.76,197568,,,,,
 03/22  04:00:00,0,0,72482.76,197568,,,,,
 03/22  05:00:00,0,0,72482.76,197568,,,,,
 03/22  06:00:00,4722705.283,0,144965.52,197568,,,,,
 03/22  07:00:00,3307311.981,0,144965.52,197568,,,,,
 03/22  08:00:00,2640322.232,0,434896.56,197568,,,,,
 03/22  09:00:00,2604637.496,0,1304689.68,444528,,,,,
 03/22  10:00:00,2648250.892,0,1304689.68,444528,,,,,
 03/22  11:00:00,2498949.39,0,1304689.68,444528,,,,,
 03/22  12:00:00,2080590.624,0,1304689.68,444528,,,,,
 03/22  13:00:00,1547089.893,0,1304689.68,395136,,,,,
 03/22  14:00:00,1978617.258,0,1304689.68,444528,,,,,
 03/22  15:00:00,1387159.803,0,1304689.68,444528,,,,,
 03/22  16:00:00,1560190.949,0,1304689.68,444528,,,,,
 03/22  17:00:00,1705490.454,0,1304689.68,444528,,,,,
 03/22  18:00:00,1464733.477,0,1014758.64,395136,,,,,
 03/22  19:00:00,1827834.976,0,724827.6,296352,,,,,
 03/22  20:00:00,0,0,724827.6,296352,,,,,
 03/22  21:00:00,0,0,434896.56,246960,,,,,
 03/22  22:00:00,0,0,434896.56,246960,,,,,
 03/22  23:00:00,0,0,144965.52,197568,,,,,
 03/22  24:00:00,140709.0866,0,72482.76,197568,,,,,
 03/23  01:00:00,628685.7724,0,72482.76,197568,,,,,
 03/23  02:00:00,855710.192,0,72482.76,197568,,,,,
 03/23  03:00:00,1045799.579,0,72482.76,197568,,,,,
 03/23  04:00:00,1170400.287,0,72482.76,197568,,,,,
 03/23  05:00:00,1264698.286,0,72482.76,197568,,,,,
 03/23  06:00:00,7671708.785,0,144965.52,197568,,,,,
 03/23  07:00:00,4955701.874,0,144965.52,197568,,,,,
 03/23  08:00:00,3608834.522,0,434896.56,197568,,,,,
 03/23  09:00:00,3258606.861,0,1304689.68,444528,,,,,
 03/23  10:00:00,2473970.519,0,1304689.68,444528,,,,,
 03/23  11:00:00,1863537.554,0,1304689.68,444528,,,,,
 03/23  12:00:00,1342688.683,0,1304689.68,444528,,,,,
 03/23  13:00:00,335544.5492,0,1304689.68,395136,,,,,
 03/23  14:00:00,125816.7702,0,1304689.68,444528,,,,,
 03/23  15:00:00,0,0,1304689.68,444528,,,,,
 03/23  16:00:00,0,0,1304689.68,444528,,,,,
 03/23  17:00:00,0,0,1304689.68,444528,,,,,
 03/23  18:00:00,0,0,1014758.64,395136,,,,,
 03/23  19:00:00,0,0,724827.6,296352,,,,,
 03/23  20:00:00,0,0,724827.6,296352,,,,,
 03/23  21:00:00,0,0,434896.56,246960,,,,,
 03/23  22:00:00,0,0,434896.56,246960,,,,,
 03/23  23:00:00,0,0,144965.52,197568,,,,,
 03/23  24:00:00,0,0,72482.76,197568,,,,,
 03/24  01:00:00,0,0,72482.76,148176,,,,,
 03/24  02:00:00,0,0,72482.76,148176,,,,,
 03/24  03:00:00,0,0,72482.76,148176,,,,,
 03/24  04:00:00,0,0,72482.76,148176,,,,,
 03/24  05:00:00,0,0,72482.76,148176,,,,,
 03/24  06:00:00,149214.4853,0,72482.76,148176,,,,,
 03/24  07:00:00,5977606.63,0,144965.52,197568,,,,,
 03/24  08:00:00,3626917.779,0,144965.52,197568,,,,,
 03/24  09:00:00,2183161.317,0,724827.6,246960,,,,,
 03/24  10:00:00,1200218.683,0,724827.6,246960,,,,,
 03/24  11:00:00,568277.9885,0,724827.6,246960,,,,,
 03/24  12:00:00,54508.07733,0,724827.6,246960,,,,,
 03/24  13:00:00,0,0,724827.6,246960,,,,,
 03/24  14:00:00,0,0,724827.6,246960,,,,,
 03/24  15:00:00,0,0,217448.28,172872,,,,,
 03/24  16:00:00,0,0,217448.28,172872,,,,,
 03/24  17:00:00,248945.8259,0,217448.28,172872,,,,,
 03/24  18:00:00,0,0,72482.76,148176,,,,,
 03/24  19:00:00,0,0,72482.76,148176,,,,,
 03/24  20:00:00,0,0,72482.76,148176,,,,,
 03/24  21:00:00,0,0,72482.76,148176,,,,,
 03/24  22:00:00,0,0,72482.76,148176,,,,,
 03/24  23:00:00,271852.5205,0,72482.76,148176,,,,,
 03/24  24:00:00,626995.4745,0,72482.76,148176,,,,,
 03/25  01:00:00,967975.0923,0,72482.76,148176,,,,,
 03/25  02:00:00,1205480.676,0,72482.76,148176,,,,,
 03/25  03:00:00,1228220.596,0,72482.76,148176,,,,,
 03/25  04:00:00,1443965.988,0,72482.76,148176,,,,,
 03/25  05:00:00,1532897.991,0,72482.76,148176,,,,,
 03/25  06:00:00,1447135.037,0,72482.76,148176,,,,,
 03/25  07:00:00,1608469.018,0,72482.76,148176,,,,,
 03/25  08:00:00,1699686.686,0,72482.76,148176,,,,,
 03/25  09:00:00,1589857.598,0,72482.76,148176,,,,,
 03/25  10:00:00,1550216.418,0,72482.76,148176,,,,,
 03/25  11:00:00,1380769.781,0,72482.76,148176,,,,,
 03/25  12:00:00,1117023.194,0,72482.76,148176,,,,,
 03/25  13:00:00,865622.6047,0,72482.76,148176,,,,,
 03/25  14:00:00,737526.6118,0,72482.76,148176,,,,,
 03/25  15:00:00,671542.2759,0,72482.76,148176,,,,,
 03/25  16:00:00,667654.6434,0,72482.76,148176,,,,,
 03/25  17:00:00,600503.3965,0,72482.76,148176,,,,,
 03/25  18:00:00,717665.7949,0,72482.76,148176,,,,,
 03/25  19:00:00,1007054.738,0,72482.76,148176,,,,,
 03/25  20:00:00,1366421.014,0,72482.76,148176,,,,,
 03/25  21:00:00,1698638.774,0,72482.76,148176,,,,,
 03/25  22:00:00,1961495.23,0,72482.76,148176,,,,,
 03/25  23:00:00,2085470.763,0,72482.76,148176,,,,,
 03/25  24:00:00,2097310.714,0,72482.76,148176,,,,,
 03/26  01:00:00,2043654.908,0,72482.76,197568,,,,,
 03/26  02:00:00,2043803.989,0,72482.76,197568,,,,,
 03/26  03:00:00,2078299.446,0,72482.76,197568,,,,,
 03/26  04:00:00,2112242.714,0,72482.76,197568,,,,,
 03/26  05:00:00,2140060.364,0,72482.76,197568,,,,,
 03/26  06:00:00,8746640.534,0,144965.52,197568,,,,,
 03/26  07:00:00,5884591.536,0,144965.52,197568,,,,,
 03/26  08:00:00,4496738.313,0,434896.56,197568,,,,,
 03/26  09:00:00,4464067.318,0,1304689.68,444528,,,,,
 03/26  10:00:00,3412907.926,0,1304689.68,444528,,,,,
 03/26  11:00:00,2802094.128,0,1304689.68,444528,,,,,
 03/26  12:00:00,2365997.461,0,1304689.68,444528,,,,,
 03/26  13:00:00,1265542.757,0,1304689.68,395136,,,,,
 03/26  14:00:00,1663586.098,0,1304689.68,444528,,,,,
 03/26  15:00:00,1204865.423,0,1304689.68,444528,,,,,
 03/26  16:00:00,922069.0767,0,1304689.68,444528,,,,,
 03/26  17:00:00,1219947.475,0,1304689.68,444528,,,,,
 03/26  18:00:00,1597098.189,0,1014758.64,395136,,,,,
 03/26  19:00:00,1860993.858,0,724827.6,296352,,,,,
 03/26  20:00:00,0,0,724827.6,296352,,,,,
 03/26  21:00:00,0,0,434896.56,246960,,,,,
