HOY,Altitude,Azimuth
3297.0,40.5947923087,106.497867339
3298.0,49.8494302961,121.754810403
3299.0,57.4240206133,142.045487045
3300.0,61.6853941418,168.880403121
3301.0,61.0251251348,198.586287230
3302.0,55.7402930123,223.812948202
3303.0,47.6164756411,242.601393853
3304.0,38.1188389969,256.950639625
3305.0,28.0804647296,268.859667205
3306.0,17.9927968022,279.631481499
3307.0,8.21505215091,290.115790179
3317.0,1.41078438357,61.8544700509
3318.0,10.7509296789,72.5134176155
3319.0,20.6498187554,82.9857458177
3320.0,30.7740971975,93.9312940517
3321.0,40.7463261142,106.290673177
3322.0,50.0159456265,121.536029438
3323.0,57.6148375595,141.849747657
3324.0,61.8992989376,168.795626849
3325.0,61.2388132629,198.669118092
3326.0,55.9335054273,223.989522584
3327.0,47.7899132020,242.795042332
3328.0,38.2807605270,257.133924264
3329.0,28.2385201913,269.027462069
3330.0,18.1528676222,279.784439879
3331.0,8.38162654890,290.254801209
3341.0,1.56876320951,61.7104489457
3342.0,10.8983673828,72.3561869032
3343.0,20.7908653253,82.8146962935
3344.0,30.9140139495,93.7441554637
3345.0,40.8919778194,106.085624118
3346.0,50.1763275870,121.318493323
3347.0,57.7993904870,141.653083430
3348.0,62.1073026370,168.706872259
3349.0,61.4474806040,198.746070580
3350.0,56.1226628127,224.159544314
3351.0,47.9600625211,242.982195477
3352.0,38.4398710823,257.311077269
3353.0,28.3939789041,269.189495337
3354.0,18.3103392781,279.931916700
3355.0,8.54541454330,290.388523830
3365.0,1.72103044874,61.5683700466
3366.0,11.0401727028,72.2012034330
3367.0,20.9262876748,82.6460911134
3368.0,31.0482221208,93.5595282721
3369.0,41.0317326654,105.882882402
3370.0,50.3305517881,121.102403212
3371.0,57.9776314881,141.455694156
3372.0,62.3093336424,168.614200823
3373.0,61.6510615575,198.817026439
3374.0,56.3077173084,224.322856993
3375.0,48.1268816537,243.162729610
3376.0,38.5961250300,257.482009096
3377.0,28.5467875440,269.345702334
3378.0,18.4651496185,280.073866178
3379.0,8.70634544557,290.516928810
3389.0,1.86755459132,61.4283048736
3390.0,11.1763224083,72.0485526485
3391.0,21.0560698195,82.4800339808
3392.0,31.1767106366,93.3775414606
3393.0,41.1655796749,105.682612306
3394.0,50.4785978190,120.887964675
3395.0,58.1495162484,141.257789189
3396.0,62.5053222012,168.517686479
3397.0,61.8494905798,198.881875195
3398.0,56.4886202325,224.479309304
3399.0,48.290327404,243.336525188
3400.0,38.7494753772,257.646633716
3401.0,28.6968915317,269.496021510
3402.0,18.6172354791,280.210245440
3403.0,8.86434789791,290.639989699
3413.0,2.00830711533,61.2903263300
3414.0,11.3067964306,71.8983211329
3415.0,21.1801991028,82.3166295924
3416.0,31.2994719435,93.1983250833
3417.0,41.2935116383,105.484979845
3418.0,50.6204492577,120.675387291
3419.0,58.3150041192,141.059587107
3420.0,62.6952005047,168.417415875
3421.0,62.0427022068,198.940514702
3422.0,56.6653220578,224.628755386
3423.0,48.4503553070,243.503467016
3424.0,38.8998737748,257.804868738
3425.0,28.8442350570,269.640394518
3426.0,18.7665327245,280.341014568
3427.0,9.01934992740,290.757682850
3437.0,2.14326249544,61.1545086069
3438.0,11.4315778613,71.7505964891
3439.0,21.2986661842,82.1559834818
3440.0,31.4165019891,93.0220100491
3441.0,41.4155250920,105.290152461
3442.0,50.7560936726,120.464884213
3443.0,58.4740581825,140.861315329
3444.0,62.8789027902,168.313488569
3445.0,62.2306310827,198.992851686
3446.0,56.8377723931,224.771055217
3447.0,48.6069196161,243.663444456
3448.0,39.0472705258,257.956635532
3449.0,28.9887611072,269.778766295
3450.0,18.9129762921,280.466136651
3451.0,9.17127900241,290.869987454
3452.0,0.0936118423217,301.595302880
3461.0,2.27239820844,61.0209270858
3462.0,11.5506529465,71.6054672169
3463.0,21.4114650220,81.9982018585
3464.0,31.5278001954,92.8487279005
3465.0,41.5316202905,105.098298703
3466.0,50.8855226146,120.256671711
3467.0,58.6266453088,140.663209672
3468.0,63.0563654430,168.206017181
3469.0,62.4132119933,199.038802290
3470.0,57.0059199695,224.906075004
3471.0,48.7599732945,243.816351642
3472.0,39.1916145968,258.101859356
3473.0,29.1304114989,269.911085140
3474.0,19.0565002401,280.585577840
3475.0,9.32006209153,290.976885564
3476.0,0.250052936498,301.688620063
3485.0,2.39569473599,60.8896582362
3486.0,11.6640110783,71.4630225869
3487.0,21.5185928530,81.8433914445
3488.0,31.6333694269,92.6786105895
3489.0,41.6418011701,104.909587901
3490.0,51.0087316005,120.050968700
3491.0,58.7727362066,140.465513865
3492.0,63.2275271008,168.095127481
3493.0,62.5903799063,199.078292604
3494.0,57.1697126320,225.033687563
3495.0,48.9094680125,243.962087695
3496.0,39.3328536352,258.240469483
3497.0,29.2691269128,270.037302794
3498.0,19.1970377978,280.699307392
3499.0,9.46562572457,291.078362117
3500.0,0.402884210172,301.776769698
3509.0,2.51313556428,60.7607795125
3510.0,11.7716447820,71.3233525117
3511.0,21.6200501657,81.6916593086
3512.0,31.7332159533,92.5117902507
3513.0,41.7460753060,104.724189834
3514.0,51.1257200871,119.847996251
3515.0,58.9123054635,140.268479012
3516.0,63.3923287574,167.980958433
3517.0,62.7620700165,199.111259195
3518.0,57.3290973368,225.153772719
3519.0,49.0553541486,244.100556939
3520.0,39.4709339894,258.372399319
3521.0,29.4048469334,270.157374516
3522.0,19.3345214189,280.807297715
3523.0,9.60789605583,291.174404960
3524.0,0.552027305969,301.859755264
3533.0,2.62470718075,60.6343692471
3534.0,11.8735496992,71.1865474158
3535.0,21.7158406712,81.5431126978
3536.0,31.8273494059,92.3483989718
3537.0,41.8444538624,104.542274397
3538.0,51.2364914355,119.647977086
3539.0,59.0453315774,140.072363011
3540.0,63.5507138661,167.863662162
3541.0,62.9282177977,199.137649621
3542.0,57.4840201543,225.266217695
3543.0,49.1975807964,244.231669118
3544.0,39.6058007344,258.497586536
3545.0,29.5375100911,270.271259159
3546.0,19.4688828375,280.909524417
3547.0,9.74679892933,291.265004871
3548.0,0.697404014978,301.937582929
3557.0,2.73039906793,60.5105065424
3558.0,11.9697245684,71.0526981025
3559.0,21.8059712679,81.3978588686
3560.0,31.9157827296,92.1885685639
3561.0,41.9369515352,104.364011261
3562.0,51.3410528671,119.451135062
3563.0,59.1717969788,139.877429919
3564.0,63.7026284435,167.743403866
3565.0,63.0887590603,199.157422923
3566.0,57.6344262783,225.370917500
3567.0,49.3360957768,244.355339610
3568.0,39.7373977010,258.615973189
3569.0,29.6670539087,270.378919244
3570.0,19.6000531271,281.005966348
3571.0,9.88225994603,291.350155571
3572.0,0.838936347446,302.010261544
3581.0,2.83020369416,60.3892711601
3582.0,12.0601712011,70.9218956203
3583.0,21.8904520030,81.2560049169
3584.0,31.9985321286,92.0324303305
3585.0,42.0235864879,104.189569534
3586.0,51.4394154094,119.257694641
3587.0,59.2916880425,139.683949292
3588.0,63.8480211699,167.620361661
3589.0,63.2436300158,199.170550103
3590.0,57.7802600412,225.467775320
3591.0,49.4708456554,244.471489644
3592.0,39.8656675098,258.727505841
3593.0,29.7934149506,270.480321036
3594.0,19.7279627623,281.096605640
3595.0,10.0142045329,291.429853750
3596.0,0.976546604529,302.077802644
3605.0,2.92411650155,60.2707434096
3606.0,12.1448944546,70.7942311281
3607.0,21.9692960292,81.1176576072
3608.0,32.0756170078,91.8801148378
3609.0,42.1043802813,104.019117422
3610.0,51.5315938335,119.067880365
3611.0,59.4049950894,139.492195467
3612.0,63.9868434889,167.494726346
3613.0,63.3927673462,199.177014570
3614.0,57.9214649359,225.556702903
3615.0,49.6017757651,244.580046511
3616.0,39.9905516094,258.832135682
3617.0,29.9165288759,270.575434611
3618.0,19.8525416825,281.181427747
3619.0,10.1425580134,291.504099073
3620.0,1.11015745100,302.140220432
3629.0,3.01213589085,60.1550040354
3630.0,12.2239022017,70.6697957596
3631.0,22.0425195579,80.9829232031
3632.0,32.1470599090,91.7317516858
3633.0,42.1793577964,103.852821892
3634.0,51.6176065821,118.881916311
3635.0,59.5117123774,139.302446824
3636.0,64.1190497034,167.366701110
3637.0,63.5361082810,199.176812568
3638.0,58.0579836444,225.637620938
3639.0,49.7288302346,244.680943780
3640.0,40.1119903192,258.929818654
3641.0,30.0363304948,270.664233929
3642.0,19.9737193583,281.260421479
3643.0,10.2672456803,291.572894193
3644.0,1.23969198880,302.197531776
3653.0,3.09426320351,60.0421341029
3654.0,12.2972052965,70.5486804876
3655.0,22.1101418075,80.8519072978
3656.0,32.2128864417,91.5874692825
3657.0,42.2485471512,103.690848341
3658.0,51.6974756897,118.700025560
3659.0,59.6118380813,139.114985010
3660.0,64.2445970681,167.236501152
3661.0,63.6735906790,199.169953556
3662.0,58.1897580730,225.710459425
3663.0,49.8519520220,244.774121501
3664.0,40.2299228761,259.020515561
3665.0,30.1527538283,270.746696900
3666.0,20.0914248607,281.333579041
3667.0,10.3881928691,291.636244762
3668.0,1.36507383121,302.249756194
3677.0,3.17050270087,59.9322148840
3678.0,12.3648175371,70.4309759888
3679.0,22.1721849491,80.7247146465
3680.0,32.2731252104,91.4473946201
3681.0,42.3119796120,103.533360261
3682.0,51.7712266933,118.522429653
3683.0,59.7053742625,138.930094137
3684.0,64.3634458774,167.104353240
3685.0,63.8051531166,199.156460561
3686.0,58.3167293945,225.775158039
3687.0,49.9710829552,244.859526418
3688.0,40.3442874861,259.104192187
3689.0,30.2657321707,270.822805447
3690.0,20.2055869316,281.400896061
3691.0,10.5053250330,291.694159437
3692.0,1.48622717772,302.296915841
3701.0,3.24086154046,59.8253277427
3702.0,12.4267556253,70.3167725088
3703.0,22.2286740475,80.6014490007
3704.0,32.3278077370,91.3116530556
3705.0,42.3696894982,103.380518919
3706.0,51.8388885359,118.349348065
3707.0,59.7923268266,138.748059958
3708.0,64.4755595485,166.970495189
3709.0,63.9307349817,199.136370485
3710.0,58.4388380978,225.831666481
3711.0,50.0861637762,244.937112161
3712.0,40.4550213797,259.180819408
3713.0,30.3751981560,270.892545569
3714.0,20.3161340573,281.462371619
3715.0,10.6185678198,291.746649880
3716.0,1.60307688924,302.339035490
3725.0,3.30534974956,59.7215540204
3726.0,12.4830391223,70.2061597282
3727.0,22.2796369990,80.4822129445
3728.0,32.3769683788,91.1803680959
3729.0,42.4217140832,103.232483041
3730.0,51.9004934625,118.180997673
3731.0,59.8727054712,138.569169030
3732.0,64.5809046979,166.835175269
3733.0,64.0502765725,199.109734363
3734.0,58.5560240438,225.879944809
3735.0,50.1971341929,245.006839447
3736.0,40.5620608720,259.250373299
3737.0,30.4810838266,270.955907400
3738.0,20.4229945438,281.518008275
3739.0,10.7278471489,291.793730763
3740.0,1.71554856367,302.376142511
3749.0,3.36398019599,59.6209749212
3750.0,12.5336904027,70.0992266306
3751.0,22.3251044658,80.3671077347
3752.0,32.4206442435,91.0536611881
3753.0,42.4680934895,103.089408503
3754.0,51.9560769078,118.017592243
3755.0,59.9465236220,138.393707855
3756.0,64.6794512127,166.698651542
3757.0,64.1637192023,199.076617578
3758.0,58.6682265296,225.919963768
3759.0,50.3039329359,245.068676266
3760.0,40.6653414268,259.312835235
3761.0,30.5833207053,271.012885261
3762.0,20.5260965932,281.567812087
3763.0,10.8330892902,291.835419764
3764.0,1.82356861169,302.408266853
3773.0,3.41676855618,59.5236713989
3774.0,12.5787346044,69.9960613713
3775.0,22.3651098075,80.2562331430
3776.0,32.4588750993,90.9316515159
3777.0,42.5088705794,102.951448032
3778.0,52.0056773783,117.859341921
3779.0,60.0137983592,138.221962024
3780.0,64.7711723129,166.561191135
3781.0,64.2710053081,199.037100008
3782.0,58.7753843593,225.951705081
3783.0,50.4064978208,245.122598064
3784.0,40.7647977249,259.368191996
3785.0,30.6818398703,271.063477713
3786.0,20.6253683831,281.611792634
3787.0,10.9342209428,291.871737557
3788.0,1.92706433253,302.435441014
3797.0,3.46373328056,59.4297240437
3798.0,12.6181995759,69.8967511487
3799.0,22.3996890090,80.1496873036
3800.0,32.4917032834,90.8144558021
3801.0,42.5440908416,102.818750918
3802.0,52.0493363276,117.706452744
3803.0,60.0745503326,138.054215354
3804.0,64.8560446073,166.423069439
3805.0,64.3720785637,198.991276129
3806.0,58.8774359218,225.975161739
3807.0,50.5047658171,245.168587913
3808.0,40.8603637367,259.416435852
3809.0,30.7765720328,271.107687605
3810.0,20.7207381471,281.649963029
3811.0,11.0311693156,291.902707812
3812.0,2.02596398986,302.457700016
3821.0,3.50489555646,59.3392129704
3822.0,12.6521158215,69.8013820784
3823.0,22.4288806061,80.0475665637
3824.0,32.5191736055,90.7021881189
3825.0,42.5738022748,102.691462739
3826.0,52.0870980260,117.559126164
3827.0,60.1288036674,137.890749028
3828.0,64.9340481402,166.284569253
3829.0,64.4668839970,198.939255045
3830.0,58.9743192762,225.990338251
3831.0,50.5986731219,245.206636675
3832.0,40.9519727987,259.457564661
3833.0,30.8674476174,271.145522112
3834.0,20.8121342564,281.682339931
3835.0,11.1238622076,291.928357173
3836.0,2.12019688731,302.475081374
3845.0,3.54027926828,59.2522177087
3846.0,12.6805164427,69.7100390694
3847.0,22.4527256078,79.9499653397
3848.0,32.5413332502,90.5949597056
3849.0,42.5980552665,102.569725100
3850.0,52.1190094248,117.417558595
3851.0,60.1765858608,137.731840748
3852.0,65.0051664294,166.145979874
3853.0,64.5553681098,198.881160457
3854.0,59.0659722443,225.997250877
3855.0,50.6881552406,245.236743154
3856.0,41.0395576940,259.491581940
3857.0,30.9543968447,271.176992777
3858.0,20.8994853038,281.708943552
3859.0,11.2122280892,291.948715251
3860.0,2.20969344386,302.487625058
3869.0,3.56991095534,59.1688170942
3870.0,12.7034370784,69.6228057032
3871.0,22.4712674166,79.8569759775
3872.0,32.5582316755,90.4928787944
3873.0,42.6169024701,102.453675375
3874.0,52.1451200162,117.281940970
3875.0,60.2179276683,137.577763896
3876.0,65.0693864943,166.007596129
3877.0,64.6374790011,198.817130562
3878.0,59.1523325095,225.995927833
3879.0,50.7731470715,245.258914235
3880.0,41.1230507372,259.518496949
3881.0,31.0373498172,271.20211554
3882.0,20.9827201883,281.729797657
3883.0,11.2961961837,291.963814597
3884.0,2.29438526875,302.495373463
3893.0,3.59381976717,59.0890891618
3894.0,12.7209158415,69.5397641170
3895.0,22.4845517465,79.7686886191
3896.0,32.5699205102,90.3960504454
3897.0,42.6303986794,102.343446479
3898.0,52.1654816893,117.152458334
3899.0,60.2528629834,137.428786720
3900.0,65.1266988750,165.869717368
3901.0,64.7131664912,198.747317881
3902.0,59.2333377229,225.986409457
3903.0,50.8535829979,245.273165010
3904.0,41.2023838618,259.538324749
3905.0,31.1162366067,271.220910764
3906.0,21.0617682012,281.744929569
3907.0,11.3756965489,291.973690682
3908.0,2.37420523589,302.498371363
3917.0,3.61203741645,59.0131110411
3918.0,12.7329932541,69.4609948897
3919.0,22.4926265383,79.6851910739
3920.0,32.5764534482,90.3045763892
3921.0,42.6386007000,102.239166644
3922.0,52.1801485822,117.029289449
3923.0,60.2814287075,137.285171539
3924.0,65.1770976405,165.732646411
3925.0,64.7823822482,198.671889015
3926.0,59.3089256157,225.968748346
3927.0,50.9293969842,245.279518888
3928.0,41.2774887134,259.551086264
3929.0,31.1909873445,271.233403258
3930.0,21.1365591131,281.754370153
3931.0,11.4506601592,291.978381873
3932.0,2.44908755769,302.496665871
3941.0,3.62459812972,58.9409588538
3942.0,12.7397121798,69.3865769314
3943.0,22.4955418736,79.6065686963
3944.0,32.5778861420,90.2185548808
3945.0,42.6415672202,102.140959209
3946.0,52.1891769317,116.912606433
3947.0,60.3036646149,137.147173978
3948.0,65.2205803869,165.596688474
3949.0,64.8450799145,198.591024331
3950.0,59.3790341179,225.943009461
3951.0,51.0005226778,245.278007692
3952.0,41.3482967442,259.556808329
3953.0,31.2615323135,271.239622286
3954.0,21.2070232622,281.758153813
3955.0,11.5210189873,291.977929394
3956.0,2.51896785812,302.490306392
3965.0,3.63153859567,58.8727076143
3966.0,12.7411177543,69.3165873780
3967.0,22.4933498864,79.5329042700
3968.0,32.5742760945,90.1380805612
3969.0,42.6393586799,102.048942436
3970.0,52.1926249207,116.802574415
3971.0,60.3196132092,137.015042240
3972.0,65.2571482247,165.462150062
3973.0,64.9012152329,198.504917561
3974.0,59.4436014830,225.909270182
3975.0,51.0668935167,245.268671737
3976.0,41.4147393127,259.555523729
3977.0,31.3278020425,271.239601580
3978.0,21.2730916430,281.756318468
3979.0,11.5867060862,291.972377297
3980.0,2.58378324497,302.479344572
3989.0,3.63289791141,58.8084311321
3990.0,12.7372573143,69.2511014886
3991.0,22.4861046738,79.4642778970
3992.0,32.5656825492,90.0632443299
3993.0,42.6320371388,101.963229330
3994.0,52.1905525239,116.699351230
3995.0,60.3293195760,136.889016401
3996.0,65.2868057563,165.329337851
3997.0,64.9507461719,198.413775344
3998.0,59.5025664180,225.867620335
3999.0,51.128442841,245.251559889
4000.0,41.4767477863,259.547271227
4001.0,31.3897274020,271.233379333
4002.0,21.3346959960,281.748905535
4003.0,11.6476556706,291.961772420
4004.0,2.64347238116,302.463834249
4013.0,3.62871752651,58.7482019174
4014.0,12.7281803239,69.1901925480
4015.0,22.4738622043,79.4007668951
4016.0,32.5521663796,89.9941332269
4017.0,42.6196661440,101.883927484
4018.0,52.1830213527,116.603087127
4019.0,60.3328312292,136.769327764
4020.0,65.3095610422,165.198557558
4021.0,64.9936330495,198.317816679
4022.0,59.5558682188,225.818162164
4023.0,51.1851040103,245.226729605
4024.0,41.5342536461,259.532095583
4025.0,31.4472397024,271.220998197
4026.0,21.3917688982,281.735959897
4027.0,11.7038031984,291.946164342
4028.0,2.69797555511,302.443831391
4037.0,3.61904118499,58.6920910898
4038.0,12.7139382996,69.1339317729
4039.0,22.4566802259,79.3424457001
4040.0,32.5337899790,89.9308303250
4041.0,42.6023105977,101.811138932
4042.0,52.1700944995,116.513924520
4043.0,60.3301979549,136.656198240
4044.0,65.3254255571,165.070112816
4045.0,65.0298386533,198.217272315
4046.0,59.6034469097,225.761010269
4047.0,51.2368105248,245.194246951
4048.0,41.5871885963,259.510047555
4049.0,31.5002707933,271.202505262
4050.0,21.4442438534,281.717529869
4051.0,11.7550854516,291.925605336
4052.0,2.74723474992,302.419394041
4061.0,3.60391486538,58.6401682893
4062.0,12.6945847337,69.0823882238
4063.0,22.4346181726,79.2893857757
4064.0,32.5106171478,89.8734146311
4065.0,42.5800366248,101.744960030
4066.0,52.1518363823,116.431997755
4067.0,60.3214716507,136.549839782
4068.0,65.3344141360,164.944304053
4069.0,65.0593283585,198.112384067
4070.0,59.6452433880,225.696291491
4071.0,51.2834961511,245.154186600
4072.0,41.6354846750,259.481183898
4073.0,31.5487531640,271.177952036
4074.0,21.4920553837,281.693667161
4075.0,11.8014406164,291.900150316
4076.0,2.79119371140,302.390582253
4085.0,3.58338671880,58.5925015911
4086.0,12.6701750166,69.0356287200
4087.0,22.4077370695,79.2416555297
4088.0,32.4827129829,89.8219609994
4089.0,42.5529114413,101.685481340
4090.0,52.1283125901,116.357432917
4091.0,60.3067061634,136.450453865
4092.0,65.3365449104,164.821427390
4093.0,65.0820702400,198.003404066
4094.0,59.6811995710,225.624144748
4095.0,51.3250950517,245.106631806
4096.0,41.6790743687,259.445567340
4097.0,31.5926200462,271.147394410
4098.0,21.5351391205,281.664426830
4099.0,11.8428083631,291.869856775
4100.0,2.82979801483,302.357458024
4109.0,3.55750700523,58.5491574236
4110.0,12.6407663564,68.9937177601
4111.0,22.3760994379,79.1993202373
4112.0,32.4501437652,89.7765400523
4113.0,42.5210032235,101.632787537
4114.0,52.0995897292,116.290347650
4115.0,60.2859571255,136.358231019
4116.0,65.3318392349,164.701773565
4117.0,65.0980351810,197.890593948
4118.0,59.7112585466,225.544720829
4119.0,51.3615419187,245.051674352
4120.0,41.7178907283,259.403266552
4121.0,31.6318055169,271.110892619
4122.0,21.5734318958,281.629867226
4123.0,11.8791299250,291.834784730
4124.0,2.86299513036,302.320085224
4133.0,3.52632802799,58.5102004889
4134.0,12.6064176989,68.9567174471
4135.0,22.3397691997,79.1624419701
4136.0,32.4129768486,89.7372181130
4137.0,42.4843809785,101.586957334
4138.0,52.0657352719,116.230851027
4139.0,60.2592817904,136.273350406
4140.0,65.3203216054,164.585626882
4141.0,65.1071969743,197.774223978
4142.0,59.7353647262,225.458182136
4143.0,51.3927721096,244.989414478
4144.0,41.7518674878,259.354356096
4145.0,31.6662446029,271.068511187
4146.0,21.6068718337,281.590049936
4147.0,11.9103481768,291.794996648
4148.0,2.89073448695,302.278529526
4157.0,3.48990406657,58.4756936877
4158.0,12.5671896451,68.9246874181
4159.0,22.2988115807,79.1310795330
4160.0,32.3712805489,89.7040571469
4161.0,42.4431144161,101.548063414
4162.0,52.0268174068,116.179043424
4163.0,60.2267388680,136.195979456
4164.0,65.3020195682,164.473264208
4165.0,65.1095324178,197.654572129
4166.0,59.7534639991,225.364702370
4167.0,51.4187217873,244.919960779
4168.0,41.7809391849,259.298916372
4169.0,31.6958733854,271.020318873
4170.0,21.6353984415,281.545039716
4171.0,11.9364077110,291.750557378
4172.0,2.91296753487,302.232858324
4181.0,3.44829130775,58.4456980464
4182.0,12.5231443683,68.8976847787
4183.0,22.2532930145,79.1052884066
4184.0,32.3251240336,89.6771147120
4185.0,42.3972738228,101.516172386
4186.0,51.9829048921,116.135016441
4187.0,60.1883883616,136.126273550
4188.0,65.2769636221,164.364954012
4189.0,65.1050214023,197.531923110
4190.0,59.7655038875,225.264466176
4191.0,51.4393280618,244.843430076
4192.0,41.8050412828,259.237033531
4193.0,31.7206291061,270.966388598
4194.0,21.6589527004,281.494904421
4195.0,11.9572549150,291.701534072
4196.0,2.92964780654,302.183140657
4205.0,3.40154777535,58.4202726484
4206.0,12.4743455303,68.8757640418
4207.0,22.2032810454,79.0851206967
4208.0,32.2745772125,89.6564439200
4209.0,42.3469299377,101.491344750
4210.0,51.9340669125,116.098852836
4211.0,60.1442914063,136.064375757
4212.0,65.2451871134,164.260955455
4213.0,65.0936469918,197.406567348
4214.0,59.7714337018,225.157668735
4215.0,51.4545291340,244.759947267
4216.0,41.8241102939,259.168799393
4217.0,31.7404502727,270.906797367
4218.0,21.6774771555,281.439714925
4219.0,11.9728380455,291.647996106
4220.0,2.94073097578,302.129447124
4229.0,3.34973325838,58.3994745683
4230.0,12.4208581961,68.8589770716
4231.0,22.1488442320,79.0706250898
4232.0,32.2197106293,89.6420934045
4233.0,42.2921538307,101.473634876
4234.0,51.8803729387,116.070626492
4235.0,60.0945101093,136.010416626
4236.0,65.2067261239,164.161517539
4237.0,65.0753954942,197.278799941
4238.0,59.7712046956,225.044515308
4239.0,51.4642644412,244.669645141
4240.0,41.8380839042,259.094311336
4241.0,31.7552767651,270.841626182
4242.0,21.6909160060,281.379545035
4243.0,11.9831073019,291.590014994
4244.0,2.94617491531,302.071849798
4253.0,3.29290923795,58.3833588097
4254.0,12.3627487489,68.8473730315
4255.0,22.0900520504,79.0618468147
4256.0,32.1605953544,89.6341072998
4257.0,42.2330167832,101.463090998
4258.0,51.8218925916,116.050402406
4259.0,60.0391073944,135.964514020
4260.0,65.1616193546,164.066878324
4261.0,65.0502565245,197.148919584
4262.0,59.7647702188,224.925220732
4263.0,51.4684748037,244.572664175
4264.0,41.8469010988,259.013672174
4265.0,31.7650499417,270.770959941
4266.0,21.6992151935,281.314471402
4267.0,11.9880148994,291.527664295
4268.0,2.94593975248,302.010422133
4277.0,3.23113881286,58.3719782462
4278.0,12.3000848036,68.8409983371
4279.0,22.0269747980,79.0588276106
4280.0,32.0973028796,89.6325252262
4281.0,42.1695901720,101.459755225
4282.0,51.7586955106,116.038236699
4283.0,59.9781468493,135.926773011
4284.0,65.1099080037,163.977264197
4285.0,65.0182230570,197.017227474
4286.0,59.7520858688,224.800008869
4287.0,51.4671025713,244.469152297
4288.0,41.8505022869,258.926990019
4289.0,31.7697127447,270.694887335
4290.0,21.7023224901,281.244573422
4291.0,11.9875151392,291.461019521
4292.0,2.93998792313,301.945238877
4301.0,3.16448662407,58.3653835656
4302.0,12.2329351204,68.8398966130
4303.0,21.9596834978,79.0616057004
4304.0,32.0299050133,89.6373822846
4305.0,42.1019453560,101.463663552
4306.0,51.6908512261,116.034176653
4307.0,59.9116925778,135.897285813
4308.0,65.0516356415,163.892889232
4309.0,64.9792914688,196.884026201
4310.0,59.7331096381,224.669112021
4311.0,51.4600917709,244.359264622
4312.0,41.8488294283,258.834378131
4313.0,31.7692098056,270.613500723
4314.0,21.7001875852,281.169933128
4315.0,11.9815644778,291.390158035
4316.0,2.92828422354,301.876375970
4325.0,3.09301877810,58.3636232177
4326.0,12.1613695175,68.8441086549
4327.0,21.8882498029,79.0702157703
4328.0,31.9584737789,89.6487090582
4329.0,42.0301535656,101.474845896
4330.0,51.6184290372,116.038260764
4331.0,59.8398090570,135.876131771
4332.0,64.9868480822,163.813954604
4333.0,64.9334615724,196.749618641
4334.0,59.7078020591,224.532770290
4335.0,51.4473882525,244.243163169
4336.0,41.8418261580,258.735954746
4337.0,31.7634875498,270.526896012
4338.0,21.6927621709,281.090635083
4339.0,11.9701215947,291.315158950
4340.0,2.91079586042,301.803910448
4349.0,3.01680276950,58.3667433648
4350.0,12.0854587843,68.8536723943
4351.0,21.8127459020,79.0846889542
4352.0,31.8830813136,89.6665316217
4353.0,41.9542857965,101.493326133
4354.0,51.5414978944,116.050518821
4355.0,59.7625609994,135.863377383
4356.0,64.9155932530,163.740648088
4357.0,64.8807366389,196.614306851
4358.0,59.6761263430,224.391230911
4359.0,51.4289398345,244.121016542
4360.0,41.8294379117,258.631842895
4361.0,31.7524942996,270.435172517
4362.0,21.6800000261,281.006766260
4363.0,11.9531474580,291.236103019
4364.0,2.88749249882,301.727920343
4373.0,2.93590740238,58.3747878361
4374.0,12.0052745941,68.8686228691
4375.0,21.7332444255,79.1050528238
4376.0,31.8037997703,89.6908715567
4377.0,41.8744127062,101.519122153
4378.0,51.4601262874,116.070971994
4379.0,59.6800132212,135.859076377
4380.0,64.8379210632,163.673143632
4381.0,64.8211234102,196.478390971
4382.0,59.6380485147,224.244747549
4383.0,51.4046964476,243.992999591
4384.0,41.8116120487,258.522170201
4385.0,31.7361803768,270.338432815
4386.0,21.6618570984,280.918415921
4387.0,11.9306053882,291.153072526
4388.0,2.85834630793,301.648484575
4397.0,2.85040271140,58.3877980846
4398.0,11.9208894162,68.8889921970
4399.0,21.6498183530,79.1313313835
4400.0,31.7207012210,89.7217459747
4401.0,41.7906045143,101.552245916
4402.0,51.3743821391,116.099632950
4403.0,59.5922305171,135.863269819
4404.0,64.7538832714,163.611601003
4405.0,64.7546321011,196.342168156
4406.0,59.5935375406,224.093579561
4407.0,51.3746102754,243.859293049
4408.0,41.7882979747,258.407068672
4409.0,31.7144982031,270.236782591
4410.0,21.6382915856,280.825675487
4411.0,11.9024611200,291.066151168
4412.0,2.82333200478,301.565682851
4421.0,2.76035988194,58.4058131474
4422.0,11.8323764295,68.9148095533
4423.0,21.5625409213,79.1635450699
4424.0,31.6338575631,89.7591675452
4425.0,41.7029309071,101.592703524
4426.0,51.2843327039,116.136505975
4427.0,59.4992775413,135.875986263
4428.0,64.6635333546,163.556165512
4429.0,64.6812763913,196.205931532
4430.0,59.5425654498,223.937991235
4431.0,51.3386358935,243.720083147
4432.0,41.7594472618,258.286674465
4433.0,31.6874023988,270.130330472
4434.0,21.6092640133,280.728638402
4435.0,11.8686828618,290.975423938
4436.0,2.78242689561,301.479595552
4445.0,2.66585116990,58.4288696087
4446.0,11.7398094352,68.9461011519
4447.0,21.4714855341,79.2017107566
4448.0,31.5433404276,89.8031445296
4449.0,41.6114609455,101.640495294
4450.0,51.1900444733,116.181587117
4451.0,59.4012186955,135.897241929
4452.0,64.5669263771,163.506967814
