0,MULTI_RES,SINGLE_RES,HOTEL,OFFICE,RETAIL,FOODSTORE,RESTAURANT,INDUSTRIAL,SCHOOL,HOSPITAL,GYM
3705,0.4,0.4,0.04,0.6,0.4,0.4,0.23,0.64,0.64,0.76,0.8
3706,0.4,0.4,0.04,0.8,0.4,0.4,0.23,0.8,0.64,0.84,0.8
3707,0.4,0.4,0.04,0.8,0.6,0.6,0.32,0.4,0.32,0.84,0.64
3708,0.6,0.6,0.04,0.4,0.6,0.6,0.83,0.64,0.16,0.76,0.0
3709,0.4,0.4,0.04,0.6,0.6,0.6,0.43,0.8,0.32,0.76,0.64
3710,0.4,0.4,0.04,0.8,0.4,0.4,0.06,0.8,0.64,0.84,0.8
3711,0.4,0.4,0.04,0.8,0.4,0.4,0.0,0.64,0.64,0.84,0.8
3712,0.6,0.6,0.04,0.4,0.6,0.6,0.0,0.64,0.16,0.68,0.64
3713,0.8,0.8,0.1,0.2,0.8,0.8,0.0,0.64,0.0,0.68,0.4
3714,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.4,0.0,0.48,0.64
3715,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.4,0.0,0.44,0.64
3716,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.4,0.0,0.44,0.64
3717,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.4,0.0,0.44,0.4
3718,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.16,0.0,0.44,0.4
3719,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.16,0.0,0.44,0.0
3720,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3721,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3722,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3723,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3724,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3725,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.4,0.0,0.44,0.0
3726,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.64,0.0,0.48,0.0
3727,0.6,0.6,0.46,0.2,0.2,0.2,0.0,0.8,0.16,0.68,0.4
3728,0.4,0.4,0.1,0.4,0.4,0.4,0.23,0.8,0.32,0.68,0.64
3729,0.4,0.4,0.04,0.6,0.4,0.4,0.23,0.64,0.64,0.76,0.8
3730,0.4,0.4,0.04,0.8,0.4,0.4,0.23,0.8,0.64,0.84,0.8
3731,0.4,0.4,0.04,0.8,0.6,0.6,0.32,0.4,0.32,0.84,0.64
3732,0.6,0.6,0.04,0.4,0.6,0.6,0.83,0.64,0.16,0.76,0.0
3733,0.4,0.4,0.04,0.6,0.6,0.6,0.43,0.8,0.32,0.76,0.64
3734,0.4,0.4,0.04,0.8,0.4,0.4,0.06,0.8,0.64,0.84,0.8
3735,0.4,0.4,0.04,0.8,0.4,0.4,0.0,0.64,0.64,0.84,0.8
3736,0.6,0.6,0.04,0.4,0.6,0.6,0.0,0.64,0.16,0.68,0.64
3737,0.8,0.8,0.1,0.2,0.8,0.8,0.0,0.64,0.0,0.68,0.4
3738,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.4,0.0,0.48,0.64
3739,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.4,0.0,0.44,0.64
3740,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.4,0.0,0.44,0.64
3741,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.4,0.0,0.44,0.4
3742,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.16,0.0,0.44,0.4
3743,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.16,0.0,0.44,0.0
3744,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3745,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3746,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3747,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3748,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3749,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.4,0.0,0.44,0.0
3750,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.64,0.0,0.48,0.0
3751,0.6,0.6,0.46,0.2,0.2,0.2,0.0,0.8,0.16,0.68,0.4
3752,0.4,0.4,0.1,0.4,0.4,0.4,0.23,0.8,0.32,0.68,0.64
3753,0.4,0.4,0.04,0.6,0.4,0.4,0.23,0.64,0.64,0.76,0.8
3754,0.4,0.4,0.04,0.8,0.4,0.4,0.23,0.8,0.64,0.84,0.8
3755,0.4,0.4,0.04,0.8,0.6,0.6,0.32,0.4,0.32,0.84,0.64
3756,0.6,0.6,0.04,0.4,0.6,0.6,0.83,0.64,0.16,0.76,0.0
3757,0.4,0.4,0.04,0.6,0.6,0.6,0.43,0.8,0.32,0.76,0.64
3758,0.4,0.4,0.04,0.8,0.4,0.4,0.06,0.8,0.64,0.84,0.8
3759,0.4,0.4,0.04,0.8,0.4,0.4,0.0,0.64,0.64,0.84,0.8
3760,0.6,0.6,0.04,0.4,0.6,0.6,0.0,0.64,0.16,0.68,0.64
3761,0.8,0.8,0.1,0.2,0.8,0.8,0.0,0.64,0.0,0.68,0.4
3762,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.4,0.0,0.48,0.64
3763,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.4,0.0,0.44,0.64
3764,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.4,0.0,0.44,0.64
3765,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.4,0.0,0.44,0.4
3766,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.16,0.0,0.44,0.4
3767,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.16,0.0,0.44,0.0
3768,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3769,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3770,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3771,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3772,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3773,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.4,0.0,0.44,0.0
3774,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.64,0.0,0.48,0.0
3775,0.6,0.6,0.46,0.2,0.2,0.2,0.0,0.8,0.16,0.68,0.4
3776,0.4,0.4,0.1,0.4,0.4,0.4,0.23,0.8,0.32,0.68,0.64
3777,0.4,0.4,0.04,0.6,0.4,0.4,0.23,0.64,0.64,0.76,0.8
3778,0.4,0.4,0.04,0.8,0.4,0.4,0.23,0.8,0.64,0.84,0.8
3779,0.4,0.4,0.04,0.8,0.6,0.6,0.32,0.4,0.32,0.84,0.64
3780,0.6,0.6,0.04,0.4,0.6,0.6,0.83,0.64,0.16,0.76,0.0
3781,0.4,0.4,0.04,0.6,0.6,0.6,0.43,0.8,0.32,0.76,0.64
3782,0.4,0.4,0.04,0.8,0.4,0.4,0.06,0.8,0.64,0.84,0.8
3783,0.4,0.4,0.04,0.8,0.4,0.4,0.0,0.64,0.64,0.84,0.8
3784,0.6,0.6,0.04,0.4,0.6,0.6,0.0,0.64,0.16,0.68,0.64
3785,0.8,0.8,0.1,0.2,0.8,0.8,0.0,0.64,0.0,0.68,0.4
3786,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.4,0.0,0.48,0.64
3787,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.4,0.0,0.44,0.64
3788,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.4,0.0,0.44,0.64
3789,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.4,0.0,0.44,0.4
3790,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.16,0.0,0.44,0.4
3791,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.16,0.0,0.44,0.0
3792,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3793,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3794,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3795,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3796,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3797,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3798,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0
3799,0.6,0.6,0.46,0.0,0.2,0.2,0.0,0.0,0.0,0.68,0.4
3800,0.4,0.4,0.1,0.0,0.4,0.4,0.23,0.0,0.0,0.68,0.64
3801,0.4,0.4,0.04,0.0,0.4,0.4,0.23,0.0,0.0,0.76,0.8
3802,0.4,0.4,0.04,0.0,0.4,0.4,0.23,0.0,0.0,0.84,0.8
3803,0.4,0.4,0.04,0.0,0.6,0.6,0.32,0.0,0.0,0.84,0.64
3804,0.6,0.6,0.04,0.0,0.6,0.6,0.83,0.0,0.0,0.76,0.0
3805,0.4,0.4,0.04,0.0,0.6,0.6,0.43,0.0,0.0,0.76,0.64
3806,0.4,0.4,0.04,0.0,0.4,0.4,0.06,0.0,0.0,0.84,0.8
3807,0.4,0.4,0.04,0.0,0.4,0.4,0.0,0.0,0.0,0.84,0.8
3808,0.6,0.6,0.04,0.0,0.6,0.6,0.0,0.0,0.0,0.68,0.64
3809,0.8,0.8,0.1,0.0,0.8,0.8,0.0,0.0,0.0,0.68,0.4
3810,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.0,0.0,0.48,0.64
3811,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.0,0.0,0.44,0.64
3812,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.0,0.0,0.44,0.64
3813,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.0,0.0,0.44,0.4
3814,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.0,0.0,0.44,0.4
3815,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.0,0.0,0.44,0.0
3816,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3817,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3818,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3819,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3820,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3821,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3822,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0
3823,0.6,0.6,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.4
3824,0.4,0.4,0.1,0.0,0.0,0.0,0.23,0.0,0.0,0.68,0.64
3825,0.4,0.4,0.04,0.0,0.0,0.0,0.23,0.0,0.0,0.76,0.8
3826,0.4,0.4,0.04,0.0,0.0,0.0,0.23,0.0,0.0,0.84,0.8
3827,0.4,0.4,0.04,0.0,0.0,0.0,0.32,0.0,0.0,0.84,0.64
3828,0.6,0.6,0.04,0.0,0.0,0.0,0.83,0.0,0.0,0.76,0.0
3829,0.4,0.4,0.04,0.0,0.0,0.0,0.43,0.0,0.0,0.76,0.64
3830,0.4,0.4,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.84,0.8
3831,0.4,0.4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.8
3832,0.6,0.6,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.64
3833,0.8,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.4
3834,0.8,0.8,0.1,0.0,0.0,0.0,0.23,0.0,0.0,0.48,0.64
3835,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.0,0.0,0.44,0.64
3836,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.0,0.0,0.44,0.64
3837,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.0,0.0,0.44,0.4
3838,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.0,0.0,0.44,0.4
3839,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.0,0.0,0.44,0.0
3840,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3841,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3842,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3843,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3844,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3845,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.4,0.0,0.44,0.0
3846,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.64,0.0,0.48,0.0
3847,0.6,0.6,0.46,0.2,0.2,0.2,0.0,0.8,0.16,0.68,0.4
3848,0.4,0.4,0.1,0.4,0.4,0.4,0.23,0.8,0.32,0.68,0.64
3849,0.4,0.4,0.04,0.6,0.4,0.4,0.23,0.64,0.64,0.76,0.8
3850,0.4,0.4,0.04,0.8,0.4,0.4,0.23,0.8,0.64,0.84,0.8
3851,0.4,0.4,0.04,0.8,0.6,0.6,0.32,0.4,0.32,0.84,0.64
3852,0.6,0.6,0.04,0.4,0.6,0.6,0.83,0.64,0.16,0.76,0.0
3853,0.4,0.4,0.04,0.6,0.6,0.6,0.43,0.8,0.32,0.76,0.64
3854,0.4,0.4,0.04,0.8,0.4,0.4,0.06,0.8,0.64,0.84,0.8
3855,0.4,0.4,0.04,0.8,0.4,0.4,0.0,0.64,0.64,0.84,0.8
3856,0.6,0.6,0.04,0.4,0.6,0.6,0.0,0.64,0.16,0.68,0.64
3857,0.8,0.8,0.1,0.2,0.8,0.8,0.0,0.64,0.0,0.68,0.4
3858,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.4,0.0,0.48,0.64
3859,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.4,0.0,0.44,0.64
3860,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.4,0.0,0.44,0.64
3861,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.4,0.0,0.44,0.4
3862,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.16,0.0,0.44,0.4
3863,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.16,0.0,0.44,0.0
3864,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3865,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3866,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3867,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3868,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3869,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.4,0.0,0.44,0.0
3870,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.64,0.0,0.48,0.0
3871,0.6,0.6,0.46,0.2,0.2,0.2,0.0,0.8,0.16,0.68,0.4
3872,0.4,0.4,0.1,0.4,0.4,0.4,0.23,0.8,0.32,0.68,0.64
3873,0.4,0.4,0.04,0.6,0.4,0.4,0.23,0.64,0.64,0.76,0.8
3874,0.4,0.4,0.04,0.8,0.4,0.4,0.23,0.8,0.64,0.84,0.8
3875,0.4,0.4,0.04,0.8,0.6,0.6,0.32,0.4,0.32,0.84,0.64
3876,0.6,0.6,0.04,0.4,0.6,0.6,0.83,0.64,0.16,0.76,0.0
3877,0.4,0.4,0.04,0.6,0.6,0.6,0.43,0.8,0.32,0.76,0.64
3878,0.4,0.4,0.04,0.8,0.4,0.4,0.06,0.8,0.64,0.84,0.8
3879,0.4,0.4,0.04,0.8,0.4,0.4,0.0,0.64,0.64,0.84,0.8
3880,0.6,0.6,0.04,0.4,0.6,0.6,0.0,0.64,0.16,0.68,0.64
3881,0.8,0.8,0.1,0.2,0.8,0.8,0.0,0.64,0.0,0.68,0.4
3882,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.4,0.0,0.48,0.64
3883,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.4,0.0,0.44,0.64
3884,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.4,0.0,0.44,0.64
3885,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.4,0.0,0.44,0.4
3886,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.16,0.0,0.44,0.4
3887,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.16,0.0,0.44,0.0
3888,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3889,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3890,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3891,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3892,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3893,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.4,0.0,0.44,0.0
3894,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.64,0.0,0.48,0.0
3895,0.6,0.6,0.46,0.2,0.2,0.2,0.0,0.8,0.16,0.68,0.4
3896,0.4,0.4,0.1,0.4,0.4,0.4,0.23,0.8,0.32,0.68,0.64
3897,0.4,0.4,0.04,0.6,0.4,0.4,0.23,0.64,0.64,0.76,0.8
3898,0.4,0.4,0.04,0.8,0.4,0.4,0.23,0.8,0.64,0.84,0.8
3899,0.4,0.4,0.04,0.8,0.6,0.6,0.32,0.4,0.32,0.84,0.64
3900,0.6,0.6,0.04,0.4,0.6,0.6,0.83,0.64,0.16,0.76,0.0
3901,0.4,0.4,0.04,0.6,0.6,0.6,0.43,0.8,0.32,0.76,0.64
3902,0.4,0.4,0.04,0.8,0.4,0.4,0.06,0.8,0.64,0.84,0.8
3903,0.4,0.4,0.04,0.8,0.4,0.4,0.0,0.64,0.64,0.84,0.8
3904,0.6,0.6,0.04,0.4,0.6,0.6,0.0,0.64,0.16,0.68,0.64
3905,0.8,0.8,0.1,0.2,0.8,0.8,0.0,0.64,0.0,0.68,0.4
3906,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.4,0.0,0.48,0.64
3907,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.4,0.0,0.44,0.64
3908,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.4,0.0,0.44,0.64
3909,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.4,0.0,0.44,0.4
3910,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.16,0.0,0.44,0.4
3911,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.16,0.0,0.44,0.0
3912,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3913,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3914,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3915,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3916,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3917,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.4,0.0,0.44,0.0
3918,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.64,0.0,0.48,0.0
3919,0.6,0.6,0.46,0.2,0.2,0.2,0.0,0.8,0.16,0.68,0.4
3920,0.4,0.4,0.1,0.4,0.4,0.4,0.23,0.8,0.32,0.68,0.64
3921,0.4,0.4,0.04,0.6,0.4,0.4,0.23,0.64,0.64,0.76,0.8
3922,0.4,0.4,0.04,0.8,0.4,0.4,0.23,0.8,0.64,0.84,0.8
3923,0.4,0.4,0.04,0.8,0.6,0.6,0.32,0.4,0.32,0.84,0.64
3924,0.6,0.6,0.04,0.4,0.6,0.6,0.83,0.64,0.16,0.76,0.0
3925,0.4,0.4,0.04,0.6,0.6,0.6,0.43,0.8,0.32,0.76,0.64
3926,0.4,0.4,0.04,0.8,0.4,0.4,0.06,0.8,0.64,0.84,0.8
3927,0.4,0.4,0.04,0.8,0.4,0.4,0.0,0.64,0.64,0.84,0.8
3928,0.6,0.6,0.04,0.4,0.6,0.6,0.0,0.64,0.16,0.68,0.64
3929,0.8,0.8,0.1,0.2,0.8,0.8,0.0,0.64,0.0,0.68,0.4
3930,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.4,0.0,0.48,0.64
3931,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.4,0.0,0.44,0.64
3932,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.4,0.0,0.44,0.64
3933,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.4,0.0,0.44,0.4
3934,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.16,0.0,0.44,0.4
3935,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.16,0.0,0.44,0.0
3936,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3937,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3938,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3939,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3940,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.16,0.0,0.44,0.0
3941,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.4,0.0,0.44,0.0
3942,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.64,0.0,0.48,0.0
3943,0.6,0.6,0.46,0.2,0.2,0.2,0.0,0.8,0.16,0.68,0.4
3944,0.4,0.4,0.1,0.4,0.4,0.4,0.23,0.8,0.32,0.68,0.64
3945,0.4,0.4,0.04,0.6,0.4,0.4,0.23,0.64,0.64,0.76,0.8
3946,0.4,0.4,0.04,0.8,0.4,0.4,0.23,0.8,0.64,0.84,0.8
3947,0.4,0.4,0.04,0.8,0.6,0.6,0.32,0.4,0.32,0.84,0.64
3948,0.6,0.6,0.04,0.4,0.6,0.6,0.83,0.64,0.16,0.76,0.0
3949,0.4,0.4,0.04,0.6,0.6,0.6,0.43,0.8,0.32,0.76,0.64
3950,0.4,0.4,0.04,0.8,0.4,0.4,0.06,0.8,0.64,0.84,0.8
3951,0.4,0.4,0.04,0.8,0.4,0.4,0.0,0.64,0.64,0.84,0.8
3952,0.6,0.6,0.04,0.4,0.6,0.6,0.0,0.64,0.16,0.68,0.64
3953,0.8,0.8,0.1,0.2,0.8,0.8,0.0,0.64,0.0,0.68,0.4
3954,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.4,0.0,0.48,0.64
3955,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.4,0.0,0.44,0.64
3956,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.4,0.0,0.44,0.64
3957,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.4,0.0,0.44,0.4
3958,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.16,0.0,0.44,0.4
3959,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.16,0.0,0.44,0.0
3960,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3961,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3962,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3963,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3964,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3965,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3966,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0
3967,0.6,0.6,0.46,0.0,0.2,0.2,0.0,0.0,0.0,0.68,0.4
3968,0.4,0.4,0.1,0.0,0.4,0.4,0.23,0.0,0.0,0.68,0.64
3969,0.4,0.4,0.04,0.0,0.4,0.4,0.23,0.0,0.0,0.76,0.8
3970,0.4,0.4,0.04,0.0,0.4,0.4,0.23,0.0,0.0,0.84,0.8
3971,0.4,0.4,0.04,0.0,0.6,0.6,0.32,0.0,0.0,0.84,0.64
3972,0.6,0.6,0.04,0.0,0.6,0.6,0.83,0.0,0.0,0.76,0.0
3973,0.4,0.4,0.04,0.0,0.6,0.6,0.43,0.0,0.0,0.76,0.64
3974,0.4,0.4,0.04,0.0,0.4,0.4,0.06,0.0,0.0,0.84,0.8
3975,0.4,0.4,0.04,0.0,0.4,0.4,0.0,0.0,0.0,0.84,0.8
3976,0.6,0.6,0.04,0.0,0.6,0.6,0.0,0.0,0.0,0.68,0.64
3977,0.8,0.8,0.1,0.0,0.8,0.8,0.0,0.0,0.0,0.68,0.4
3978,0.8,0.8,0.1,0.0,0.6,0.6,0.23,0.0,0.0,0.48,0.64
3979,0.8,0.8,0.1,0.0,0.0,0.0,0.29,0.0,0.0,0.44,0.64
3980,0.8,0.8,0.4,0.0,0.0,0.0,0.49,0.0,0.0,0.44,0.64
3981,1.0,1.0,0.58,0.0,0.0,0.0,0.74,0.0,0.0,0.44,0.4
3982,1.0,1.0,0.76,0.0,0.0,0.0,0.2,0.0,0.0,0.44,0.4
3983,1.0,1.0,0.91,0.0,0.0,0.0,0.17,0.0,0.0,0.44,0.0
3984,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3985,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3986,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3987,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3988,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3989,1.0,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0
3990,0.8,0.8,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0
3991,0.6,0.6,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.4
3992,0.4,0.4,0.1,0.0,0.0,0.0,0.23,0.0,0.0,0.68,0.64
3993,0.4,0.4,0.04,0.0,0.0,0.0,0.23,0.0,0.0,0.76,0.8
3994,0.4,0.4,0.04,0.0,0.0,0.0,0.23,0.0,0.0,0.84,0.8
3995,0.4,0.4,0.04,0.0,0.0,0.0,0.32,0.0,0.0,0.84,0.64
3996,0.6,0.6,0.04,0.0,0.0,0.0,0.83,0.0,0.0,0.76,0.0
3997,0.4,0.4,0.04,0.0,0.0,0.0,0.43,0.0,0.0,0.76,0.64
3998,0.4,0.4,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.84,0.8
3999,0.4,0.4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.8
4000,0.6,0.6,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.64
