0,MULTI_RES,SINGLE_RES,HOTEL,OFFICE,RETAIL,FOODSTORE,RESTAURANT,INDUSTRIAL,SCHOOL,HOSPITAL,GYM
4216,1.0,1.0,0.4,0.2,1.0,1.0,0.1,0.64,0.16,0.6,0.64
4217,1.0,1.0,0.46,0.1,1.0,1.0,0.1,0.64,0.08,0.68,0.4
4218,1.0,1.0,0.46,0.1,1.0,1.0,0.4,0.4,0.08,0.56,0.64
4219,1.0,1.0,0.46,0.1,1.0,1.0,0.46,0.4,0.08,0.4,0.64
4220,0.5,0.5,0.4,0.1,0.5,0.5,0.49,0.4,0.08,0.32,0.64
4221,0.5,0.5,0.58,0.1,0.5,0.5,0.91,0.4,0.08,0.24,0.4
4222,0.5,0.5,0.76,0.1,0.5,0.5,0.71,0.16,0.08,0.16,0.4
4223,0.1,0.1,0.91,0.1,0.1,0.1,0.355,0.16,0.08,0.16,0.08
4224,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4225,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4226,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4227,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4228,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4229,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.4,0.08,0.16,0.08
4230,0.5,0.5,0.4,0.1,1.0,1.0,0.1,0.64,0.08,0.2,0.08
4231,1.0,1.0,0.46,0.2,1.0,1.0,0.1,0.8,0.16,0.68,0.4
4232,0.5,0.5,0.46,0.4,1.0,1.0,0.4,0.8,0.32,0.6,0.64
4233,0.5,0.5,0.4,0.8,1.0,1.0,0.4,0.64,0.64,0.6,0.8
4234,0.5,0.5,0.4,0.8,1.0,1.0,0.4,0.8,0.64,0.6,0.8
4235,1.0,1.0,0.4,0.4,1.0,1.0,0.49,0.4,0.32,0.6,0.64
4236,1.0,1.0,0.4,0.2,1.0,1.0,1.0,0.64,0.16,0.68,0.08
4237,0.5,0.5,0.4,0.4,1.0,1.0,0.94,0.8,0.32,0.6,0.64
4238,0.5,0.5,0.4,0.8,1.0,1.0,0.145,0.8,0.64,0.6,0.8
4239,0.5,0.5,0.4,0.8,1.0,1.0,0.1,0.64,0.64,0.6,0.8
4240,1.0,1.0,0.4,0.2,1.0,1.0,0.1,0.64,0.16,0.6,0.64
4241,1.0,1.0,0.46,0.1,1.0,1.0,0.1,0.64,0.08,0.68,0.4
4242,1.0,1.0,0.46,0.1,1.0,1.0,0.4,0.4,0.08,0.56,0.64
4243,1.0,1.0,0.46,0.1,1.0,1.0,0.46,0.4,0.08,0.4,0.64
4244,0.5,0.5,0.4,0.1,0.5,0.5,0.49,0.4,0.08,0.32,0.64
4245,0.5,0.5,0.58,0.1,0.5,0.5,0.91,0.4,0.08,0.24,0.4
4246,0.5,0.5,0.76,0.1,0.5,0.5,0.71,0.16,0.08,0.16,0.4
4247,0.1,0.1,0.91,0.1,0.1,0.1,0.355,0.16,0.08,0.16,0.08
4248,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4249,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4250,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4251,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4252,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4253,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.4,0.08,0.16,0.08
4254,0.5,0.5,0.4,0.1,1.0,1.0,0.1,0.64,0.08,0.2,0.08
4255,1.0,1.0,0.46,0.2,1.0,1.0,0.1,0.8,0.16,0.68,0.4
4256,0.5,0.5,0.46,0.4,1.0,1.0,0.4,0.8,0.32,0.6,0.64
4257,0.5,0.5,0.4,0.8,1.0,1.0,0.4,0.64,0.64,0.6,0.8
4258,0.5,0.5,0.4,0.8,1.0,1.0,0.4,0.8,0.64,0.6,0.8
4259,1.0,1.0,0.4,0.4,1.0,1.0,0.49,0.4,0.32,0.6,0.64
4260,1.0,1.0,0.4,0.2,1.0,1.0,1.0,0.64,0.16,0.68,0.08
4261,0.5,0.5,0.4,0.4,1.0,1.0,0.94,0.8,0.32,0.6,0.64
4262,0.5,0.5,0.4,0.8,1.0,1.0,0.145,0.8,0.64,0.6,0.8
4263,0.5,0.5,0.4,0.8,1.0,1.0,0.1,0.64,0.64,0.6,0.8
4264,1.0,1.0,0.4,0.2,1.0,1.0,0.1,0.64,0.16,0.6,0.64
4265,1.0,1.0,0.46,0.1,1.0,1.0,0.1,0.64,0.08,0.68,0.4
4266,1.0,1.0,0.46,0.1,1.0,1.0,0.4,0.4,0.08,0.56,0.64
4267,1.0,1.0,0.46,0.1,1.0,1.0,0.46,0.4,0.08,0.4,0.64
4268,0.5,0.5,0.4,0.1,0.5,0.5,0.49,0.4,0.08,0.32,0.64
4269,0.5,0.5,0.58,0.1,0.5,0.5,0.91,0.4,0.08,0.24,0.4
4270,0.5,0.5,0.76,0.1,0.5,0.5,0.71,0.16,0.08,0.16,0.4
4271,0.1,0.1,0.91,0.1,0.1,0.1,0.355,0.16,0.08,0.16,0.08
4272,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4273,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4274,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4275,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4276,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4277,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.4,0.08,0.16,0.08
4278,0.5,0.5,0.4,0.1,1.0,1.0,0.1,0.64,0.08,0.2,0.08
4279,1.0,1.0,0.46,0.2,1.0,1.0,0.1,0.8,0.16,0.68,0.4
4280,0.5,0.5,0.46,0.4,1.0,1.0,0.4,0.8,0.32,0.6,0.64
4281,0.5,0.5,0.4,0.8,1.0,1.0,0.4,0.64,0.64,0.6,0.8
4282,0.5,0.5,0.4,0.8,1.0,1.0,0.4,0.8,0.64,0.6,0.8
4283,1.0,1.0,0.4,0.4,1.0,1.0,0.49,0.4,0.32,0.6,0.64
4284,1.0,1.0,0.4,0.2,1.0,1.0,1.0,0.64,0.16,0.68,0.08
4285,0.5,0.5,0.4,0.4,1.0,1.0,0.94,0.8,0.32,0.6,0.64
4286,0.5,0.5,0.4,0.8,1.0,1.0,0.145,0.8,0.64,0.6,0.8
4287,0.5,0.5,0.4,0.8,1.0,1.0,0.1,0.64,0.64,0.6,0.8
4288,1.0,1.0,0.4,0.2,1.0,1.0,0.1,0.64,0.16,0.6,0.64
4289,1.0,1.0,0.46,0.1,1.0,1.0,0.1,0.64,0.08,0.68,0.4
4290,1.0,1.0,0.46,0.1,1.0,1.0,0.4,0.4,0.08,0.56,0.64
4291,1.0,1.0,0.46,0.1,1.0,1.0,0.46,0.4,0.08,0.4,0.64
4292,0.5,0.5,0.4,0.1,0.5,0.5,0.49,0.4,0.08,0.32,0.64
4293,0.5,0.5,0.58,0.1,0.5,0.5,0.91,0.4,0.08,0.24,0.4
4294,0.5,0.5,0.76,0.1,0.5,0.5,0.71,0.16,0.08,0.16,0.4
4295,0.1,0.1,0.91,0.1,0.1,0.1,0.355,0.16,0.08,0.16,0.08
4296,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4297,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4298,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4299,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4300,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4301,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4302,0.5,0.5,0.4,0.1,1.0,1.0,0.1,0.16,0.08,0.2,0.08
4303,1.0,1.0,0.46,0.1,1.0,1.0,0.1,0.16,0.08,0.68,0.4
4304,0.5,0.5,0.46,0.1,1.0,1.0,0.4,0.16,0.08,0.6,0.64
4305,0.5,0.5,0.4,0.1,1.0,1.0,0.4,0.16,0.08,0.6,0.8
4306,0.5,0.5,0.4,0.1,1.0,1.0,0.4,0.16,0.08,0.6,0.8
4307,1.0,1.0,0.4,0.1,1.0,1.0,0.49,0.16,0.08,0.6,0.64
4308,1.0,1.0,0.4,0.1,1.0,1.0,1.0,0.16,0.08,0.68,0.08
4309,0.5,0.5,0.4,0.1,1.0,1.0,0.94,0.16,0.08,0.6,0.64
4310,0.5,0.5,0.4,0.1,1.0,1.0,0.145,0.16,0.08,0.6,0.8
4311,0.5,0.5,0.4,0.1,1.0,1.0,0.1,0.16,0.08,0.6,0.8
4312,1.0,1.0,0.4,0.1,1.0,1.0,0.1,0.16,0.08,0.6,0.64
4313,1.0,1.0,0.46,0.1,1.0,1.0,0.1,0.16,0.08,0.68,0.4
4314,1.0,1.0,0.46,0.1,1.0,1.0,0.4,0.16,0.08,0.56,0.64
4315,1.0,1.0,0.46,0.1,1.0,1.0,0.46,0.16,0.08,0.4,0.64
4316,0.5,0.5,0.4,0.1,0.5,0.5,0.49,0.16,0.08,0.32,0.64
4317,0.5,0.5,0.58,0.1,0.5,0.5,0.91,0.16,0.08,0.24,0.4
4318,0.5,0.5,0.76,0.1,0.5,0.5,0.71,0.16,0.08,0.16,0.4
4319,0.1,0.1,0.91,0.1,0.1,0.1,0.355,0.16,0.08,0.16,0.08
4320,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4321,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4322,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4323,0.1,0.1,0.36,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4324,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4325,0.1,0.1,0.37,0.1,0.1,0.1,0.1,0.16,0.08,0.16,0.08
4326,0.5,0.5,0.4,0.1,0.1,0.1,0.1,0.16,0.08,0.2,0.08
4327,1.0,1.0,0.46,0.1,0.1,0.1,0.1,0.16,0.08,0.68,0.4
4328,0.5,0.5,0.46,0.1,0.1,0.1,0.4,0.16,0.08,0.6,0.64
4329,0.5,0.5,0.4,0.1,0.1,0.1,0.4,0.16,0.08,0.6,0.8
4330,0.5,0.5,0.4,0.1,0.1,0.1,0.4,0.16,0.08,0.6,0.8
4331,1.0,1.0,0.4,0.1,0.1,0.1,0.49,0.16,0.08,0.6,0.64
4332,1.0,1.0,0.4,0.1,0.1,0.1,1.0,0.16,0.08,0.68,0.08
4333,0.5,0.5,0.4,0.1,0.1,0.1,0.94,0.16,0.08,0.6,0.64
4334,0.5,0.5,0.4,0.1,0.1,0.1,0.145,0.16,0.08,0.6,0.8
4335,0.5,0.5,0.4,0.1,0.1,0.1,0.1,0.16,0.08,0.6,0.8
4336,1.0,1.0,0.4,0.1,0.1,0.1,0.1,0.16,0.08,0.6,0.64
4337,1.0,1.0,0.46,0.1,0.1,0.1,0.1,0.16,0.08,0.68,0.4
4338,1.0,1.0,0.46,0.1,0.1,0.1,0.4,0.16,0.08,0.56,0.64
4339,1.0,1.0,0.46,0.1,0.1,0.1,0.46,0.16,0.08,0.4,0.64
4340,0.5,0.5,0.4,0.1,0.1,0.1,0.49,0.16,0.08,0.32,0.64
4341,0.5,0.5,0.58,0.1,0.1,0.1,0.91,0.16,0.08,0.24,0.4
4342,0.5,0.5,0.76,0.1,0.1,0.1,0.71,0.16,0.08,0.16,0.4
4343,0.1,0.1,0.91,0.1,0.1,0.1,0.355,0.16,0.08,0.16,0.08
4344,0.06,0.06,0.54,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4345,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4346,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4347,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4348,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4349,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.3,0.06,0.16,0.06
4350,0.3,0.3,0.24,0.06,0.6,0.6,0.06,0.48,0.06,0.2,0.06
4351,0.6,0.6,0.276,0.12,0.6,0.6,0.06,0.6,0.12,0.68,0.3
4352,0.3,0.3,0.276,0.24,0.6,0.6,0.24,0.6,0.24,0.6,0.48
4353,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.48,0.48,0.6,0.6
4354,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.6,0.48,0.6,0.6
4355,0.6,0.6,0.24,0.24,0.6,0.6,0.294,0.3,0.24,0.6,0.48
4356,0.6,0.6,0.24,0.12,0.6,0.6,0.6,0.48,0.12,0.68,0.06
4357,0.3,0.3,0.24,0.24,0.6,0.6,0.564,0.6,0.24,0.6,0.48
4358,0.3,0.3,0.24,0.48,0.6,0.6,0.087,0.6,0.48,0.6,0.6
4359,0.3,0.3,0.24,0.48,0.6,0.6,0.06,0.48,0.48,0.6,0.6
4360,0.6,0.6,0.24,0.12,0.6,0.6,0.06,0.48,0.12,0.6,0.48
4361,0.6,0.6,0.276,0.06,0.6,0.6,0.06,0.48,0.06,0.68,0.3
4362,0.6,0.6,0.276,0.06,0.6,0.6,0.24,0.3,0.06,0.56,0.48
4363,0.6,0.6,0.276,0.06,0.6,0.6,0.276,0.3,0.06,0.4,0.48
4364,0.3,0.3,0.24,0.06,0.3,0.3,0.294,0.3,0.06,0.32,0.48
4365,0.3,0.3,0.348,0.06,0.3,0.3,0.546,0.3,0.06,0.24,0.3
4366,0.3,0.3,0.456,0.06,0.3,0.3,0.426,0.12,0.06,0.16,0.3
4367,0.06,0.06,0.546,0.06,0.06,0.06,0.213,0.12,0.06,0.16,0.06
4368,0.06,0.06,0.54,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4369,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4370,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4371,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4372,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4373,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.3,0.06,0.16,0.06
4374,0.3,0.3,0.24,0.06,0.6,0.6,0.06,0.48,0.06,0.2,0.06
4375,0.6,0.6,0.276,0.12,0.6,0.6,0.06,0.6,0.12,0.68,0.3
4376,0.3,0.3,0.276,0.24,0.6,0.6,0.24,0.6,0.24,0.6,0.48
4377,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.48,0.48,0.6,0.6
4378,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.6,0.48,0.6,0.6
4379,0.6,0.6,0.24,0.24,0.6,0.6,0.294,0.3,0.24,0.6,0.48
4380,0.6,0.6,0.24,0.12,0.6,0.6,0.6,0.48,0.12,0.68,0.06
4381,0.3,0.3,0.24,0.24,0.6,0.6,0.564,0.6,0.24,0.6,0.48
4382,0.3,0.3,0.24,0.48,0.6,0.6,0.087,0.6,0.48,0.6,0.6
4383,0.3,0.3,0.24,0.48,0.6,0.6,0.06,0.48,0.48,0.6,0.6
4384,0.6,0.6,0.24,0.12,0.6,0.6,0.06,0.48,0.12,0.6,0.48
4385,0.6,0.6,0.276,0.06,0.6,0.6,0.06,0.48,0.06,0.68,0.3
4386,0.6,0.6,0.276,0.06,0.6,0.6,0.24,0.3,0.06,0.56,0.48
4387,0.6,0.6,0.276,0.06,0.6,0.6,0.276,0.3,0.06,0.4,0.48
4388,0.3,0.3,0.24,0.06,0.3,0.3,0.294,0.3,0.06,0.32,0.48
4389,0.3,0.3,0.348,0.06,0.3,0.3,0.546,0.3,0.06,0.24,0.3
4390,0.3,0.3,0.456,0.06,0.3,0.3,0.426,0.12,0.06,0.16,0.3
4391,0.06,0.06,0.546,0.06,0.06,0.06,0.213,0.12,0.06,0.16,0.06
4392,0.06,0.06,0.54,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4393,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4394,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4395,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4396,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4397,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.3,0.06,0.16,0.06
4398,0.3,0.3,0.24,0.06,0.6,0.6,0.06,0.48,0.06,0.2,0.06
4399,0.6,0.6,0.276,0.12,0.6,0.6,0.06,0.6,0.12,0.68,0.3
4400,0.3,0.3,0.276,0.24,0.6,0.6,0.24,0.6,0.24,0.6,0.48
4401,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.48,0.48,0.6,0.6
4402,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.6,0.48,0.6,0.6
4403,0.6,0.6,0.24,0.24,0.6,0.6,0.294,0.3,0.24,0.6,0.48
4404,0.6,0.6,0.24,0.12,0.6,0.6,0.6,0.48,0.12,0.68,0.06
4405,0.3,0.3,0.24,0.24,0.6,0.6,0.564,0.6,0.24,0.6,0.48
4406,0.3,0.3,0.24,0.48,0.6,0.6,0.087,0.6,0.48,0.6,0.6
4407,0.3,0.3,0.24,0.48,0.6,0.6,0.06,0.48,0.48,0.6,0.6
4408,0.6,0.6,0.24,0.12,0.6,0.6,0.06,0.48,0.12,0.6,0.48
4409,0.6,0.6,0.276,0.06,0.6,0.6,0.06,0.48,0.06,0.68,0.3
4410,0.6,0.6,0.276,0.06,0.6,0.6,0.24,0.3,0.06,0.56,0.48
4411,0.6,0.6,0.276,0.06,0.6,0.6,0.276,0.3,0.06,0.4,0.48
4412,0.3,0.3,0.24,0.06,0.3,0.3,0.294,0.3,0.06,0.32,0.48
4413,0.3,0.3,0.348,0.06,0.3,0.3,0.546,0.3,0.06,0.24,0.3
4414,0.3,0.3,0.456,0.06,0.3,0.3,0.426,0.12,0.06,0.16,0.3
4415,0.06,0.06,0.546,0.06,0.06,0.06,0.213,0.12,0.06,0.16,0.06
4416,0.06,0.06,0.54,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4417,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4418,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4419,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4420,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4421,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.3,0.06,0.16,0.06
4422,0.3,0.3,0.24,0.06,0.6,0.6,0.06,0.48,0.06,0.2,0.06
4423,0.6,0.6,0.276,0.12,0.6,0.6,0.06,0.6,0.12,0.68,0.3
4424,0.3,0.3,0.276,0.24,0.6,0.6,0.24,0.6,0.24,0.6,0.48
4425,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.48,0.48,0.6,0.6
4426,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.6,0.48,0.6,0.6
4427,0.6,0.6,0.24,0.24,0.6,0.6,0.294,0.3,0.24,0.6,0.48
4428,0.6,0.6,0.24,0.12,0.6,0.6,0.6,0.48,0.12,0.68,0.06
4429,0.3,0.3,0.24,0.24,0.6,0.6,0.564,0.6,0.24,0.6,0.48
4430,0.3,0.3,0.24,0.48,0.6,0.6,0.087,0.6,0.48,0.6,0.6
4431,0.3,0.3,0.24,0.48,0.6,0.6,0.06,0.48,0.48,0.6,0.6
4432,0.6,0.6,0.24,0.12,0.6,0.6,0.06,0.48,0.12,0.6,0.48
4433,0.6,0.6,0.276,0.06,0.6,0.6,0.06,0.48,0.06,0.68,0.3
4434,0.6,0.6,0.276,0.06,0.6,0.6,0.24,0.3,0.06,0.56,0.48
4435,0.6,0.6,0.276,0.06,0.6,0.6,0.276,0.3,0.06,0.4,0.48
4436,0.3,0.3,0.24,0.06,0.3,0.3,0.294,0.3,0.06,0.32,0.48
4437,0.3,0.3,0.348,0.06,0.3,0.3,0.546,0.3,0.06,0.24,0.3
4438,0.3,0.3,0.456,0.06,0.3,0.3,0.426,0.12,0.06,0.16,0.3
4439,0.06,0.06,0.546,0.06,0.06,0.06,0.213,0.12,0.06,0.16,0.06
4440,0.06,0.06,0.54,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4441,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4442,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4443,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4444,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4445,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.3,0.06,0.16,0.06
4446,0.3,0.3,0.24,0.06,0.6,0.6,0.06,0.48,0.06,0.2,0.06
4447,0.6,0.6,0.276,0.12,0.6,0.6,0.06,0.6,0.12,0.68,0.3
4448,0.3,0.3,0.276,0.24,0.6,0.6,0.24,0.6,0.24,0.6,0.48
4449,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.48,0.48,0.6,0.6
4450,0.3,0.3,0.24,0.48,0.6,0.6,0.24,0.6,0.48,0.6,0.6
4451,0.6,0.6,0.24,0.24,0.6,0.6,0.294,0.3,0.24,0.6,0.48
4452,0.6,0.6,0.24,0.12,0.6,0.6,0.6,0.48,0.12,0.68,0.06
4453,0.3,0.3,0.24,0.24,0.6,0.6,0.564,0.6,0.24,0.6,0.48
4454,0.3,0.3,0.24,0.48,0.6,0.6,0.087,0.6,0.48,0.6,0.6
4455,0.3,0.3,0.24,0.48,0.6,0.6,0.06,0.48,0.48,0.6,0.6
4456,0.6,0.6,0.24,0.12,0.6,0.6,0.06,0.48,0.12,0.6,0.48
4457,0.6,0.6,0.276,0.06,0.6,0.6,0.06,0.48,0.06,0.68,0.3
4458,0.6,0.6,0.276,0.06,0.6,0.6,0.24,0.3,0.06,0.56,0.48
4459,0.6,0.6,0.276,0.06,0.6,0.6,0.276,0.3,0.06,0.4,0.48
4460,0.3,0.3,0.24,0.06,0.3,0.3,0.294,0.3,0.06,0.32,0.48
4461,0.3,0.3,0.348,0.06,0.3,0.3,0.546,0.3,0.06,0.24,0.3
4462,0.3,0.3,0.456,0.06,0.3,0.3,0.426,0.12,0.06,0.16,0.3
4463,0.06,0.06,0.546,0.06,0.06,0.06,0.213,0.12,0.06,0.16,0.06
4464,0.06,0.06,0.54,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4465,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4466,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4467,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4468,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4469,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4470,0.3,0.3,0.24,0.06,0.6,0.6,0.06,0.12,0.06,0.2,0.06
4471,0.6,0.6,0.276,0.06,0.6,0.6,0.06,0.12,0.06,0.68,0.3
4472,0.3,0.3,0.276,0.06,0.6,0.6,0.24,0.12,0.06,0.6,0.48
4473,0.3,0.3,0.24,0.06,0.6,0.6,0.24,0.12,0.06,0.6,0.6
4474,0.3,0.3,0.24,0.06,0.6,0.6,0.24,0.12,0.06,0.6,0.6
4475,0.6,0.6,0.24,0.06,0.6,0.6,0.294,0.12,0.06,0.6,0.48
4476,0.6,0.6,0.24,0.06,0.6,0.6,0.6,0.12,0.06,0.68,0.06
4477,0.3,0.3,0.24,0.06,0.6,0.6,0.564,0.12,0.06,0.6,0.48
4478,0.3,0.3,0.24,0.06,0.6,0.6,0.087,0.12,0.06,0.6,0.6
4479,0.3,0.3,0.24,0.06,0.6,0.6,0.06,0.12,0.06,0.6,0.6
4480,0.6,0.6,0.24,0.06,0.6,0.6,0.06,0.12,0.06,0.6,0.48
4481,0.6,0.6,0.276,0.06,0.6,0.6,0.06,0.12,0.06,0.68,0.3
4482,0.6,0.6,0.276,0.06,0.6,0.6,0.24,0.12,0.06,0.56,0.48
4483,0.6,0.6,0.276,0.06,0.6,0.6,0.276,0.12,0.06,0.4,0.48
4484,0.3,0.3,0.24,0.06,0.3,0.3,0.294,0.12,0.06,0.32,0.48
4485,0.3,0.3,0.348,0.06,0.3,0.3,0.546,0.12,0.06,0.24,0.3
4486,0.3,0.3,0.456,0.06,0.3,0.3,0.426,0.12,0.06,0.16,0.3
4487,0.06,0.06,0.546,0.06,0.06,0.06,0.213,0.12,0.06,0.16,0.06
4488,0.06,0.06,0.54,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4489,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4490,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4491,0.06,0.06,0.216,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4492,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4493,0.06,0.06,0.222,0.06,0.06,0.06,0.06,0.12,0.06,0.16,0.06
4494,0.3,0.3,0.24,0.06,0.06,0.06,0.06,0.12,0.06,0.2,0.06
4495,0.6,0.6,0.276,0.06,0.06,0.06,0.06,0.12,0.06,0.68,0.3
4496,0.3,0.3,0.276,0.06,0.06,0.06,0.24,0.12,0.06,0.6,0.48
4497,0.3,0.3,0.24,0.06,0.06,0.06,0.24,0.12,0.06,0.6,0.6
4498,0.3,0.3,0.24,0.06,0.06,0.06,0.24,0.12,0.06,0.6,0.6
4499,0.6,0.6,0.24,0.06,0.06,0.06,0.294,0.12,0.06,0.6,0.48
4500,0.6,0.6,0.24,0.06,0.06,0.06,0.6,0.12,0.06,0.68,0.06
4501,0.3,0.3,0.24,0.06,0.06,0.06,0.564,0.12,0.06,0.6,0.48
4502,0.3,0.3,0.24,0.06,0.06,0.06,0.087,0.12,0.06,0.6,0.6
4503,0.3,0.3,0.24,0.06,0.06,0.06,0.06,0.12,0.06,0.6,0.6
4504,0.6,0.6,0.24,0.06,0.06,0.06,0.06,0.12,0.06,0.6,0.48
4505,0.6,0.6,0.276,0.06,0.06,0.06,0.06,0.12,0.06,0.68,0.3
4506,0.6,0.6,0.276,0.06,0.06,0.06,0.24,0.12,0.06,0.56,0.48
4507,0.6,0.6,0.276,0.06,0.06,0.06,0.276,0.12,0.06,0.4,0.48
4508,0.3,0.3,0.24,0.06,0.06,0.06,0.294,0.12,0.06,0.32,0.48
4509,0.3,0.3,0.348,0.06,0.06,0.06,0.546,0.12,0.06,0.24,0.3
4510,0.3,0.3,0.456,0.06,0.06,0.06,0.426,0.12,0.06,0.16,0.3
4511,0.06,0.06,0.546,0.06,0.06,0.06,0.213,0.12,0.06,0.16,0.06
