HOY,xP,yP,zP,xV,yV,zV,,,
710,-65872.01521,-172801.3827,76161.40581,0.329360076,0.864006914,-0.380807029,-200000.00000,-200000,-200000
711,-109915.8094,-155728.3223,60557.44773,0.549579047,0.778641611,-0.302787239,-200000.00000,-200000,-200000
712,-146475.8416,-130833.5155,37781.19949,0.732379208,0.654167578,-0.188905997,-200000.00000,-200000,-200000
713,-173060.0482,-99810.4746,9385.566962,0.865300241,0.499052373,-0.046927835,-200000.00000,-200000,-200000
728,179074.0525,-89063.94656,311.7029063,-0.895370262,0.445319733,-0.001558515,-200000.00000,-200000,-200000
729,155940.8297,-121546.1652,30149.41717,-0.779704148,0.607730826,-0.150747086,-200000.00000,-200000,-200000
730,122179.1119,-148510.1842,54927.13199,-0.610895559,0.742550921,-0.27463566,-200000.00000,-200000,-200000
731,80088.00312,-168116.2319,72957.82563,-0.400440016,0.84058116,-0.364789128,-200000.00000,-200000,-200000
732,32534.45586,-179025.6585,83013.99143,-0.162672279,0.895128293,-0.415069957,-200000.00000,-200000,-200000
733,-17242.00517,-180492.214,84411.33784,0.086210026,0.90246107,-0.422056689,-200000.00000,-200000,-200000
734,-65849.97082,-172412.9736,77055.48567,0.329249854,0.862064868,-0.385277428,-200000.00000,-200000,-200000
735,-109977.2136,-155335.4349,61448.47558,0.549886068,0.776677175,-0.307242378,-200000.00000,-200000,-200000
736,-146616.3884,-130420.2963,38654.63721,0.733081942,0.652101481,-0.193273186,-200000.00000,-200000,-200000
737,-173269.9889,-99362.4481,10228.14028,0.866349945,0.49681224,-0.051140701,-200000.00000,-200000,-200000
752,179389.7288,-88421.38838,991.6007256,-0.896948644,0.442106942,-0.004958004,-200000.00000,-200000,-200000
753,156249.1512,-120963.9493,30885.68824,-0.781245756,0.604819746,-0.154428441,-200000.00000,-200000,-200000
754,122458.8638,-147984.7773,55716.53582,-0.612294319,0.739923887,-0.278582679,-200000.00000,-200000,-200000
755,80319.9576,-167640.1587,73793.50657,-0.401599788,0.838200793,-0.368967533,-200000.00000,-200000,-200000
756,32702.69355,-178588.0191,83885.95395,-0.163513468,0.892940095,-0.41942977,-200000.00000,-200000,-200000
757,-17149.00255,-180079.438,85307.13754,0.085745013,0.90039719,-0.426535688,-200000.00000,-200000,-200000
758,-65838.53185,-172009.7569,77961.08818,0.329192659,0.860048784,-0.389805441,-200000.00000,-200000,-200000
759,-110048.0465,-154925.7943,62349.22407,0.550240232,0.774628971,-0.31174612,-200000.00000,-200000,-200000
760,-146764.5376,-129988.6706,39536.26186,0.733822688,0.649943353,-0.197681309,-200000.00000,-200000,-200000
761,-173485.1817,-98894.76928,11077.74011,0.867425909,0.494473846,-0.055388701,-200000.00000,-200000,-200000
776,179702.0155,-87774.26988,1692.093744,-0.898510077,0.438871349,-0.008460469,-200000.00000,-200000,-200000
777,156551.4525,-120376.2654,31641.70418,-0.782757262,0.601881327,-0.158208521,-200000.00000,-200000,-200000
778,122730.3787,-147452.5222,56524.40051,-0.613651893,0.737262611,-0.282622003,-200000.00000,-200000,-200000
779,80542.02471,-167155.4792,74646.01826,-0.402710124,0.835777396,-0.373230091,-200000.00000,-200000,-200000
780,32860.0737,-178139.7596,84772.88245,-0.164300368,0.890698798,-0.423864412,-200000.00000,-200000,-200000
781,-17067.08044,-179653.9115,86215.93145,0.085335402,0.898269558,-0.431079657,-200000.00000,-200000,-200000
782,-65837.63355,-171591.6897,78877.74114,0.329188168,0.857958448,-0.394388706,-200000.00000,-200000,-200000
783,-110128.1543,-154499.379,63259.24043,0.550640772,0.772496895,-0.316296202,-200000.00000,-200000,-200000
784,-146920.0572,-129538.6553,40425.65506,0.734600286,0.647693276,-0.202128275,-200000.00000,-200000,-200000
785,-173705.3322,-98407.5064,11933.9951,0.868526661,0.492037532,-0.059669976,-200000.00000,-200000,-200000
800,180010.565,-87122.75492,2412.893311,-0.900052825,0.435613775,-0.012064467,-200000.00000,-200000,-200000
801,156847.4176,-119783.213,32417.11679,-0.784237088,0.598916065,-0.162085584,-200000.00000,-200000,-200000
802,122993.3938,-146913.4616,57350.32589,-0.614966969,0.734567308,-0.286751629,-200000.00000,-200000,-200000
803,80754.01289,-166662.1922,75514.9197,-0.403770064,0.833310961,-0.377574599,-200000.00000,-200000,-200000
804,33006.48917,-177680.8499,85674.30908,-0.165032446,0.88840425,-0.428371545,-200000.00000,-200000,-200000
805,-16996.25417,-179215.5926,87137.24061,0.084981271,0.896077963,-0.435686203,-200000.00000,-200000,-200000
806,-65847.19844,-171158.7364,79804.97104,0.329235992,0.855793682,-0.399024855,-200000.00000,-200000,-200000
807,-110217.3722,-154056.1776,64178.07272,0.551086861,0.770280888,-0.320890364,-200000.00000,-200000,-200000
808,-147082.7061,-129070.2783,41322.40109,0.73541353,0.645351392,-0.206612005,-200000.00000,-200000,-200000
809,-173930.14,-97900.7406,12796.53782,0.8696507,0.489503703,-0.063982689,-200000.00000,-200000,-200000
824,180315.0348,-86467.00183,3153.697954,-0.901575174,0.432335009,-0.01576849,-200000.00000,-200000,-200000
825,157136.7385,-119184.887,33211.56619,-0.785683692,0.595924435,-0.166057831,-200000.00000,-200000,-200000
826,123247.6568,-146367.6361,58193.90176,-0.616238284,0.73183818,-0.290969509,-200000.00000,-200000,-200000
827,80955.74295,-166160.2963,76399.76194,-0.404778715,0.830801481,-0.38199881,-200000.00000,-200000,-200000
828,33141.84627,-177211.2622,86589.76031,-0.165709231,0.886056311,-0.432948802,-200000.00000,-200000,-200000
829,-16936.52552,-178764.4443,88070.58283,0.084682628,0.893822221,-0.440352914,-200000.00000,-200000,-200000
830,-65867.1363,-170710.869,80742.30346,0.329335682,0.853554345,-0.403711517,-200000.00000,-200000,-200000
831,-110315.5242,-153596.1878,65105.27022,0.551577621,0.767980939,-0.325526351,-200000.00000,-200000,-200000
832,-147252.2348,-128583.5794,42226.08719,0.736261174,0.642917897,-0.211130436,-200000.00000,-200000,-200000
833,-174159.2993,-97374.56605,13665.0051,0.870796496,0.48687283,-0.068325026,-200000.00000,-200000,-200000
848,180615.0874,-85807.16342,3914.193554,-0.903075437,0.429035817,-0.019570968,-200000.00000,-200000,-200000
849,157419.1153,-118581.3781,34024.68105,-0.787095576,0.59290689,-0.170123405,-200000.00000,-200000,-200000
850,123492.9261,-145815.0837,59054.70819,-0.617464631,0.729075419,-0.295273541,-200000.00000,-200000,-200000
851,81147.04833,-165649.7899,77300.08837,-0.405735242,0.828248949,-0.386500442,-200000.00000,-200000,-200000
852,33266.06486,-176730.9708,87518.75733,-0.166330324,0.883654854,-0.437593787,-200000.00000,-200000,-200000
853,-16887.88274,-178300.4346,89015.47305,0.084439414,0.891502173,-0.445077365,-200000.00000,-200000,-200000
854,-65897.34432,-170248.0668,81689.26349,0.329486722,0.851240334,-0.408446317,-200000.00000,-200000,-200000
855,-110422.4236,-153119.4177,66040.38383,0.552112118,0.765597089,-0.330201919,-200000.00000,-200000,-200000
856,-147428.3856,-128078.6102,43136.30391,0.737141928,0.640393051,-0.21568152,-200000.00000,-200000,-200000
857,-174392.499,-96829.09002,14539.03827,0.871962495,0.48414545,-0.072695191,-200000.00000,-200000,-200000
872,180910.3909,-85143.38692,4694.053537,-0.904551954,0.425716935,-0.023470268,-200000.00000,-200000,-200000
873,157694.2568,-117972.7729,34856.07886,-0.788471284,0.589863865,-0.174280394,-200000.00000,-200000,-200000
874,123728.9714,-145255.8403,59932.31583,-0.618644857,0.726279202,-0.299661579,-200000.00000,-200000,-200000
875,81327.77533,-165130.6715,78215.43514,-0.406638877,0.825653357,-0.391077176,-200000.00000,-200000,-200000
876,33379.07844,-176239.9531,88460.81644,-0.166895392,0.881199766,-0.442304082,-200000.00000,-200000,-200000
877,-16850.30052,-177823.5369,89971.42376,0.084251503,0.889117685,-0.449857119,-200000.00000,-200000,-200000
878,-65937.70717,-169770.3171,82645.37609,0.329688536,0.848851586,-0.41322688,-200000.00000,-200000,-200000
879,-110537.8729,-152625.8853,66982.96638,0.552689364,0.763129427,-0.334914832,-200000.00000,-200000,-200000
880,-147610.8928,-127555.4341,44052.64541,0.738054464,0.637777171,-0.220263227,-200000.00000,-200000,-200000
881,-174629.4234,-96264.43285,15418.28341,0.873147117,0.481322164,-0.077091417,-200000.00000,-200000,-200000
896,181200.6194,-84475.81399,5492.939079,-0.906003097,0.42237907,-0.027464695,-200000.00000,-200000,-200000
897,157961.8809,-117359.1539,35705.36623,-0.789809404,0.58679577,-0.178526831,-200000.00000,-200000,-200000
898,123955.5738,-144689.9396,60826.2863,-0.619777869,0.723449698,-0.304131431,-200000.00000,-200000,-200000
899,81497.78325,-164602.9399,79145.33153,-0.407488916,0.823014699,-0.395726658,-200000.00000,-200000,-200000
900,33480.83428,-175738.1892,89415.44948,-0.167404171,0.878690946,-0.447077247,-200000.00000,-200000,-200000
901,-16823.74007,-177333.7301,90937.94544,0.0841187,0.886668651,-0.454689727,-200000.00000,-200000,-200000
902,-65988.09722,-169277.6154,83610.16653,0.329940486,0.846388077,-0.418050833,-200000.00000,-200000,-200000
903,-110661.6646,-152115.6189,67932.57301,0.553308323,0.760578095,-0.339662865,-200000.00000,-200000,-200000
904,-147799.4829,-127014.1265,44974.70978,0.738997415,0.635070632,-0.224873549,-200000.00000,-200000,-200000
905,-174869.7524,-95680.72808,16302.39161,0.874348762,0.47840364,-0.081511958,-200000.00000,-200000,-200000
920,181485.4535,-83804.58076,6310.499336,-0.907427268,0.419022904,-0.031552497,-200000.00000,-200000,-200000
921,158221.7149,-116740.5995,36572.13915,-0.791108574,0.583702998,-0.182860696,-200000.00000,-200000,-200000
922,124172.5259,-144117.4134,61736.17246,-0.620862629,0.720587067,-0.308680862,-200000.00000,-200000,-200000
923,81656.94461,-164066.5943,80089.30032,-0.408284723,0.820332972,-0.400446502,-200000.00000,-200000,-200000
924,33571.29342,-175225.6621,90382.16421,-0.167856467,0.87612831,-0.451910821,-200000.00000,-200000,-200000
925,-16808.14912,-176830.9989,91914.54692,0.084040746,0.884154995,-0.459572735,-200000.00000,-200000,-200000
926,-66048.37465,-168769.9651,84583.1607,0.330241873,0.843849826,-0.422915804,-200000.00000,-200000,-200000
927,-110793.5809,-151588.6571,68888.76154,0.553967904,0.757943286,-0.344443808,-200000.00000,-200000,-200000
928,-147993.8756,-126454.7748,45902.09931,0.739969378,0.632273874,-0.229510497,-200000.00000,-200000,-200000
929,-175113.162,-95078.12238,17191.01916,0.87556581,0.475390612,-0.085955096,-200000.00000,-200000,-200000
944,181764.5806,-83129.8178,7146.371682,-0.908822903,0.415649089,-0.035731858,-200000.00000,-200000,-200000
945,158473.4957,-116117.1843,37455.9833,-0.792367478,0.580585922,-0.187279917,-200000.00000,-200000,-200000
946,124379.6324,-143538.2914,62661.51885,-0.621898162,0.717691457,-0.313307594,-200000.00000,-200000,-200000
947,81805.14522,-163521.6346,81046.85818,-0.409025726,0.817608173,-0.405234291,-200000.00000,-200000,-200000
948,33650.43073,-174702.3583,91360.46473,-0.168252154,0.873511792,-0.456802324,-200000.00000,-200000,-200000
949,-16803.46206,-176315.3338,92900.7358,0.08401731,0.881576669,-0.464503679,-200000.00000,-200000,-200000
950,-66118.38764,-168247.3783,85563.88557,0.330591938,0.841236891,-0.427819428,-200000.00000,-200000,-200000
951,-110933.3943,-151045.0491,69851.09276,0.554666972,0.755225246,-0.349255464,-200000.00000,-200000,-200000
952,-148193.7832,-125877.4787,46834.42081,0.740968916,0.629387394,-0.234172104,-200000.00000,-200000,-200000
953,-175359.3246,-94456.77559,18083.82781,0.876796623,0.472283878,-0.090419139,-200000.00000,-200000,-200000
968,182037.6952,-82451.65023,8000.181972,-0.910188476,0.412258251,-0.04000091,-200000.00000,-200000,-200000
969,158716.9702,-115488.9789,38356.4744,-0.793584851,0.577444895,-0.191782372,-200000.00000,-200000,-200000
970,124576.7101,-142952.6021,63601.86198,-0.622883551,0.71476301,-0.31800931,-200000.00000,-200000,-200000
971,81942.28439,-162968.0615,82017.5161,-0.409711422,0.814840308,-0.410087581,-200000.00000,-200000,-200000
972,33718.23491,-174168.2678,92349.85186,-0.168591175,0.870841339,-0.461749259,-200000.00000,-200000,-200000
973,-16809.60002,-175786.7316,93896.01885,0.084048,0.878933658,-0.469480094,-200000.00000,-200000,-200000
974,-66197.97261,-167709.8754,86551.8695,0.330989863,0.838549377,-0.432759348,-200000.00000,-200000,-200000
975,-111080.8679,-150484.8547,70819.13079,0.55540434,0.752424274,-0.354095654,-200000.00000,-200000,-200000
976,-148398.9118,-125282.3501,47771.28579,0.741994559,0.62641175,-0.238856429,-200000.00000,-200000,-200000
977,-175607.9094,-93816.86068,18980.48491,0.878039547,0.469084303,-0.094902425,-200000.00000,-200000,-200000
992,182304.4993,-81770.19773,8871.544813,-0.911522496,0.408850989,-0.044357724,-200000.00000,-200000,-200000
993,158951.8956,-114856.0505,39273.17851,-0.794759478,0.574280252,-0.196365893,-200000.00000,-200000,-200000
994,124763.5882,-142360.3722,64556.73075,-0.623817941,0.711801861,-0.322783654,-200000.00000,-200000,-200000
995,82068.27493,-162405.8768,83000.77977,-0.410341375,0.812029384,-0.415003899,-200000.00000,-200000,-200000
996,33774.70847,-173623.3841,93349.82359,-0.168873542,0.86811692,-0.466749118,-200000.00000,-200000,-200000
997,-16826.47102,-175245.1951,94899.90241,0.084132355,0.876225975,-0.474499512,-200000.00000,-200000,-200000
998,-66286.95447,-167157.4857,87546.64263,0.331434772,0.835787429,-0.437733213,-200000.00000,-200000,-200000
999,-111235.7555,-149908.1444,71792.44337,0.556178778,0.749540722,-0.358962217,-200000.00000,-200000,-200000
1000,-148608.9612,-124669.5128,48712.31082,0.743044806,0.623347564,-0.243561554,-200000.00000,-200000,-200000
1001,-175858.583,-93158.56367,19880.6636,0.879292915,0.465792818,-0.099403318,-200000.00000,-200000,-200000
1016,182564.7029,-81085.57466,9760.06386,-0.912823514,0.405427873,-0.048800319,-200000.00000,-200000,-200000
1017,159178.0399,-114218.4624,40205.6524,-0.795890199,0.571092312,-0.201028262,-200000.00000,-200000,-200000
1018,124940.1084,-141761.6271,65525.64684,-0.624700542,0.708808136,-0.327628234,-200000.00000,-200000,-200000
1019,82183.04327,-161835.0833,83996.14997,-0.410915216,0.809175417,-0.41998075,-200000.00000,-200000,-200000
1020,33819.86765,-173067.7048,94359.87547,-0.169099338,0.865338524,-0.471799377,-200000.00000,-200000,-200000
1021,-16853.97009,-174690.7339,95911.89277,0.08426985,0.87345367,-0.479559464,-200000.00000,-200000,-200000
1022,-66385.14682,-166590.2474,88547.73723,0.331925734,0.832951237,-0.442738686,-200000.00000,-200000,-200000
1023,-111397.8022,-149314.9996,72770.60219,0.556989011,0.746574998,-0.363853011,-200000.00000,-200000,-200000
1024,-148823.6256,-124039.1032,49657.11766,0.744118128,0.620195516,-0.248285588,-200000.00000,-200000,-200000
1025,-176111.0098,-92482.08363,20784.04301,0.880555049,0.462410418,-0.103920215,-200000.00000,-200000,-200000
1040,182818.0242,-80397.89011,10665.33212,-0.914090121,0.401989451,-0.053326661,-200000.00000,-200000,-200000
1041,159395.1815,-113576.2747,41153.44389,-0.796975907,0.567881374,-0.205767219,-200000.00000,-200000,-200000
1042,125106.1248,-141156.3914,66508.1251,-0.625530624,0.705781957,-0.332540625,-200000.00000,-200000,-200000
1043,82286.52948,-161255.6856,85003.12303,-0.411432647,0.806278428,-0.425015615,-200000.00000,-200000,-200000
1044,33853.74242,-172501.2316,95379.50104,-0.169268712,0.862506158,-0.476897505,-200000.00000,-200000,-200000
1045,-16891.97951,-174123.3643,96931.49658,0.084459898,0.870616822,-0.484657483,-200000.00000,-200000,-200000
1046,-66492.35228,-166008.2074,89554.68806,0.332461761,0.830041037,-0.44777344,-200000.00000,-200000,-200000
1047,-111566.7446,-148705.5126,73753.18314,0.557833723,0.743527563,-0.368765916,-200000.00000,-200000,-200000
1048,-149042.5937,-123391.2698,50605.33356,0.745212969,0.616956349,-0.253026668,-200000.00000,-200000,-200000
1049,-176364.852,-91787.63253,21690.30834,0.88182426,0.458938163,-0.108451542,-200000.00000,-200000,-200000
1064,183064.1899,-79707.24803,11586.93227,-0.915320949,0.39853624,-0.057934661,-200000.00000,-200000,-200000
1065,159603.1102,-112929.5444,42116.09225,-0.798015551,0.564647722,-0.210580461,-200000.00000,-200000,-200000
1066,125261.5048,-140544.6884,67503.67394,-0.626307524,0.702723442,-0.33751837,-200000.00000,-200000,-200000
1067,82378.68733,-160667.6898,86021.19123,-0.411893437,0.803338449,-0.430105956,-200000.00000,-200000,-200000
1068,33876.3763,-171923.9704,96408.19222,-0.169381882,0.859619852,-0.482040961,-200000.00000,-200000,-200000
1069,-16940.36898,-173543.1093,97958.22122,0.084701845,0.867715547,-0.489791106,-200000.00000,-200000,-200000
1070,-66608.36279,-165411.4222,90567.03269,0.333041814,0.827057111,-0.452835163,-200000.00000,-200000,-200000
1071,-111742.3112,-148079.7865,74739.76663,0.558711556,0.740398932,-0.373698833,-200000.00000,-200000,-200000
1072,-149265.5495,-122726.1733,51556.59143,0.746327747,0.613630867,-0.257782957,-200000.00000,-200000,-200000
1073,-176619.7709,-91075.43519,22599.15106,0.883098855,0.455377176,-0.112995755,-200000.00000,-200000,-200000
1088,183302.9356,-79013.74735,12524.437,-0.916514678,0.395068737,-0.062622185,-200000.00000,-200000,-200000
1089,159801.6269,-112278.3252,43093.12856,-0.799008135,0.561391626,-0.215465643,-200000.00000,-200000,-200000
1090,125406.1283,-139926.5408,68511.79579,-0.627030641,0.699632704,-0.342558979,-200000.00000,-200000,-200000
1091,82459.48421,-160071.1038,87049.84321,-0.412297421,0.800355519,-0.435249216,-200000.00000,-200000,-200000
1092,33887.8263,-171335.9317,97445.43973,-0.169439131,0.856679659,-0.487227199,-200000.00000,-200000,-200000
1093,-16998.99584,-172949.9991,98991.57518,0.084994979,0.864749995,-0.494957876,-200000.00000,-200000,-200000
1094,-66732.9599,-164799.9572,91584.31185,0.3336648,0.823999786,-0.457921559,-200000.00000,-200000,-200000
1095,-111924.2229,-147437.9355,75729.93784,0.559621115,0.737189678,-0.378649689,-200000.00000,-200000,-200000
1096,-149492.1722,-122043.9866,52510.53005,0.747460861,0.610219933,-0.26255265,-200000.00000,-200000,-200000
1097,-176875.4265,-90345.72911,23510.26897,0.884377132,0.451728646,-0.117551345,-200000.00000,-200000,-200000
1112,183534.0062,-78317.48211,13477.40936,-0.917670031,0.391587411,-0.067387047,-200000.00000,-200000,-200000
1113,159990.5442,-111622.668,44084.07611,-0.799952721,0.55811334,-0.220420381,-200000.00000,-200000,-200000
1114,125539.8884,-139301.9711,69531.98745,-0.627699442,0.696509855,-0.347659937,-200000.00000,-200000,-200000
